"year","year_type","date","repro_stage","squirrel_id","sex","grid","locx_feed","locy_feed","detail","food_type","locx_census","locy_census","locx_census_numeric","locx_feed_numeric","buffer_radius","midden_radius","distance_to_midden","within_territory","within_midden"
2013,"non-mast","2013-03-23","mating",11460,"M","KL","8.7","3.4",4,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2013,"non-mast","2013-03-23","mating",11460,"M","KL","8.7","3.4",2,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2013,"non-mast","2013-03-24","mating",11945,"M","KL","14.0","1.4",2,"capital","N.1",1.3,14.1,14,1.73333333333333,0.333333333333333,4.24264068711928,TRUE,TRUE
2013,"non-mast","2013-03-24","mating",12236,"M","KL","4.7","10.9",4,"capital","D.9",10.9,4.9,4.7,1.73333333333333,0.333333333333333,6,TRUE,TRUE
2013,"non-mast","2013-03-23","mating",12236,"M","KL","4.8","10.9",4,"capital","D.9",10.9,4.9,4.8,1.73333333333333,0.333333333333333,3.00000000000002,TRUE,TRUE
2013,"non-mast","2013-03-22","mating",12363,"M","KL","7.9","14.9",2,"capital","H.0",15,8,7.9,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2013,"non-mast","2013-03-24","mating",12363,"M","KL","7.8","14.9",2,"capital","H.0",15,8,7.8,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE
2013,"non-mast","2013-03-23","mating",12364,"M","KL","10.1","11.3",2,"capital","J.1",11,10.1,10.1,1.73333333333333,0.333333333333333,9.00000000000002,TRUE,TRUE
2013,"non-mast","2013-03-22","mating",12542,"M","KL","13.7","14.9",2,"capital","L.6",15,12.6,13.7,1.73333333333333,0.333333333333333,33.1360830515618,TRUE,FALSE
2013,"non-mast","2013-03-22","mating",12542,"M","KL","13.7","14.9",2,"capital","M.7",14.9,13.7,13.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2013,"non-mast","2013-03-23","mating",12564,"M","KL","-4.7","11.8",4,"capital","-5.0",12,-5,-4.7,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE
2013,"non-mast","2013-03-23","mating",12565,"M","KL","-3.2","10.2",2,"capital","-3.0",10,-3,-3.2,1.73333333333333,0.333333333333333,8.48528137423856,TRUE,TRUE
2013,"non-mast","2013-03-23","mating",12576,"M","KL","-0.1","5.6",4,"capital","0.0",5,0,-0.1,1.73333333333333,0.333333333333333,18.2482875908946,TRUE,FALSE
2013,"non-mast","2013-03-23","mating",12657,"M","KL","11.0","5.9",2,"capital","K.0",6.2,11,11,1.73333333333333,0.333333333333333,9,TRUE,TRUE
2013,"non-mast","2013-03-24","mating",12657,"M","KL","11.2","6.0",2,"capital","K.0",6.2,11,11.2,1.73333333333333,0.333333333333333,8.48528137423856,TRUE,TRUE
2013,"non-mast","2013-03-22","mating",12657,"M","KL","11.0","5.8",2,"capital","K.0",6.2,11,11,1.73333333333333,0.333333333333333,12,TRUE,TRUE
2013,"non-mast","2013-03-24","mating",12825,"M","KL","6.8","5.2",4,"capital","G.0",5,7,6.8,1.73333333333333,0.333333333333333,8.48528137423858,TRUE,TRUE
2013,"non-mast","2013-03-22","mating",13010,"F","KL","3.5","0.5",2,"capital","C.8",0.6,3.8,3.5,1.73333333333333,0.333333333333333,9.48683298050513,TRUE,TRUE
2013,"non-mast","2013-03-22","mating",13048,"M","KL","3.2","2.4",2,"capital","C.0",2.5,3,3.2,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE
2013,"non-mast","2013-03-22","mating",13048,"M","KL","3.1","2.4",2,"capital","C.0",2.5,3,3.1,1.73333333333333,0.333333333333333,4.24264068711929,TRUE,TRUE
2013,"non-mast","2013-03-22","mating",13179,"M","KL","13.9","8.4",2,"capital","N.0",8.7,14,13.9,1.73333333333333,0.333333333333333,9.4868329805051,TRUE,TRUE
2013,"non-mast","2013-03-23","mating",13179,"M","KL","13.9","8.5",4,"capital","N.0",8.7,14,13.9,1.73333333333333,0.333333333333333,6.70820393249935,TRUE,TRUE
2013,"non-mast","2013-03-23","mating",13179,"M","KL","13.9","8.6",4,"capital","N.0",8.7,14,13.9,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2013,"non-mast","2013-04-17","mating",10654,"F","SU","5.2","1.5",4,"capital","E.3",1.5,5.3,5.2,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2013,"non-mast","2013-04-17","mating",12180,"F","SU","11.4","14.7",4,"capital","K.4",15,11.4,11.4,1.73333333333333,0.333333333333333,9.00000000000002,TRUE,TRUE
2013,"non-mast","2013-04-17","mating",12613,"M","KL","-7.3","9.1",4,"capital","-7.5",9.2,-7.5,-7.3,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE
2013,"non-mast","2013-04-17","mating",12613,"M","KL","-7.3","9.1",4,"capital","-6.7",9,-6.7,-7.3,1.73333333333333,0.333333333333333,18.2482875908946,TRUE,FALSE
2013,"non-mast","2013-03-24","mating",11266,"M","KL","7.1","10.5",2,"capital","G.1",10.5,7.1,7.1,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2013,"non-mast","2013-03-25","mating",11460,"M","KL","8.7","3.4",2,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2013,"non-mast","2013-03-24","mating",12629,"F","KL","-5.4","8.8",2,"capital","-4.6",10,-4.6,-5.4,1.73333333333333,0.333333333333333,43.2666153055679,TRUE,FALSE
2013,"non-mast","2013-03-24","mating",12827,"F","KL","-0.2","11.9",2,"capital","-0.3",12,-0.3,-0.2,1.73333333333333,0.333333333333333,4.24264068711928,TRUE,TRUE
2013,"non-mast","2013-04-19","mating",12629,"F","KL","6.0","11.2",2,"capital","-4.6",10,-4.6,6,1.73333333333333,0.333333333333333,320.03124847427,FALSE,FALSE
2013,"non-mast","2013-04-19","mating",13085,"F","SU","9.6","6.1",4,"capital","I.5",6.1,9.5,9.6,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2013,"non-mast","2013-04-19","mating",13085,"F","SU","9.6","6.1",4,"capital","H.6",5.1,8.6,9.6,1.73333333333333,0.333333333333333,42.4264068711929,TRUE,FALSE
2013,"non-mast","2013-04-20","mating",11962,"F","JO","10.5","5.5",2,"capital","J.5",4.5,10.5,10.5,1.73333333333333,0.333333333333333,30,TRUE,FALSE
2013,"non-mast","2013-04-20","mating",13205,"M","JO","9.1","10.3",4,"capital","I.2",10,9.2,9.1,1.73333333333333,0.333333333333333,9.48683298050515,TRUE,TRUE
2013,"non-mast","2013-04-20","mating",13205,"M","JO","9.1","10.3",4,"capital","I.0",10.5,9,9.1,1.73333333333333,0.333333333333333,6.70820393249935,TRUE,TRUE
2013,"non-mast","2013-04-21","mating",10321,"F","JO","11.6","7.3",4,"capital","K.5",7.5,11.5,11.6,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE
2013,"non-mast","2013-04-21","mating",10321,"F","JO","11.6","7.3",4,"capital","L.0",7.1,12,11.6,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE
2013,"non-mast","2013-04-21","mating",10526,"F","JO","12.7","3.0",4,"capital","L.7",2.6,12.7,12.7,1.73333333333333,0.333333333333333,12,TRUE,TRUE
2013,"non-mast","2013-04-21","mating",11041,"F","JO","15.6","19.7",2,"capital","N.5",19.5,14.5,15.6,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE
2013,"non-mast","2013-04-21","mating",11041,"F","JO","15.6","19.7",2,"capital","O.5",19.6,15.5,15.6,1.73333333333333,0.333333333333333,4.24264068711923,TRUE,TRUE
2013,"non-mast","2013-04-21","mating",11041,"F","JO","14.0","20.0",4,"capital","N.5",19.5,14.5,14,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE
2013,"non-mast","2013-04-21","mating",11041,"F","JO","14.0","20.0",4,"capital","O.5",19.6,15.5,14,1.73333333333333,0.333333333333333,46.5725240887801,TRUE,FALSE
2013,"non-mast","2013-04-21","mating",11872,"F","JO","8.9","12.1",4,"capital","H.9",12.1,8.9,8.9,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2013,"non-mast","2013-04-21","mating",11872,"F","JO","8.9","12.1",4,"capital","H.5",12.6,8.5,8.9,1.73333333333333,0.333333333333333,19.2093727122986,TRUE,FALSE
2013,"non-mast","2013-04-21","mating",11872,"F","JO","12.8","3.0",4,"capital","H.9",12.1,8.9,12.8,1.73333333333333,0.333333333333333,297.015151128692,FALSE,FALSE
2013,"non-mast","2013-04-21","mating",11872,"F","JO","12.8","3.0",4,"capital","H.5",12.6,8.5,12.8,1.73333333333333,0.333333333333333,315.570911206974,FALSE,FALSE
2013,"non-mast","2013-04-21","mating",11902,"M","JO","2.3","4.9",4,"capital","B.3",4.7,2.3,2.3,1.73333333333333,0.333333333333333,6,TRUE,TRUE
2013,"non-mast","2013-04-21","mating",11902,"M","JO","2.3","4.9",4,"capital","B.4",5.8,2.4,2.3,1.73333333333333,0.333333333333333,27.1661554144122,TRUE,FALSE
2013,"non-mast","2013-04-21","mating",12629,"F","KL","-6.0","11.2",2,"capital","-4.6",10,-4.6,-6,1.73333333333333,0.333333333333333,55.3172667437573,FALSE,FALSE
2013,"non-mast","2013-04-21","mating",11943,"F","SU","21.3","1.0",4,"capital","U.0",1.2,21,21.3,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE
2013,"non-mast","2013-04-22","mating",10046,"F","KL","0.6","3.2",2,"capital","0.4",2.6,0.4,0.6,1.73333333333333,0.333333333333333,18.9736659610103,TRUE,FALSE
2013,"non-mast","2013-04-22","mating",10046,"F","KL","0.6","3.2",2,"capital","A.0",3.3,1,0.6,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE
2013,"non-mast","2013-04-22","mating",13123,"M","KL","-6.0","11.0",2,"capital","-5.9",11.3,-5.9,-6,1.73333333333333,0.333333333333333,9.48683298050515,TRUE,TRUE
2013,"non-mast","2013-03-27","mating",11460,"M","KL","8.8","3.5",2,"capital","H.7",3.4,8.7,8.8,1.73333333333333,0.333333333333333,4.24264068711932,TRUE,TRUE
2013,"non-mast","2013-03-26","mating",11460,"M","KL","8.7","3.2",2,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,5.99999999999999,TRUE,TRUE
2013,"non-mast","2013-03-26","mating",12364,"M","KL","10.1","11.4",2,"capital","J.1",11,10.1,10.1,1.73333333333333,0.333333333333333,12,TRUE,TRUE
2013,"non-mast","2013-03-30","mating",12364,"M","KL","10.3","11.4",2,"capital","J.1",11,10.1,10.3,1.73333333333333,0.333333333333333,13.4164078649988,TRUE,FALSE
2013,"non-mast","2013-03-30","mating",12445,"M","KL","9.5","4.9",4,"capital","I.2",4.9,9.2,9.5,1.73333333333333,0.333333333333333,9.00000000000002,TRUE,TRUE
2013,"non-mast","2013-03-27","mating",12542,"M","KL","13.8","14.8",2,"capital","L.6",15,12.6,13.8,1.73333333333333,0.333333333333333,36.4965751817893,TRUE,FALSE
2013,"non-mast","2013-03-27","mating",12542,"M","KL","13.8","14.8",2,"capital","M.7",14.9,13.7,13.8,1.73333333333333,0.333333333333333,4.24264068711931,TRUE,TRUE
2013,"non-mast","2013-03-30","mating",12542,"M","KL","13.7","14.9",2,"capital","L.6",15,12.6,13.7,1.73333333333333,0.333333333333333,33.1360830515618,TRUE,FALSE
2013,"non-mast","2013-03-30","mating",12542,"M","KL","13.7","14.9",2,"capital","M.7",14.9,13.7,13.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2013,"non-mast","2013-03-30","mating",12564,"M","KL","-4.7","11.8",2,"capital","-5.0",12,-5,-4.7,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE
2013,"non-mast","2013-03-30","mating",12565,"M","KL","-3.3","10.4",2,"capital","-3.0",10,-3,-3.3,1.73333333333333,0.333333333333333,15,TRUE,FALSE
2013,"non-mast","2013-03-29","mating",12565,"M","KL","-3.2","10.2",2,"capital","-3.0",10,-3,-3.2,1.73333333333333,0.333333333333333,8.48528137423856,TRUE,TRUE
2013,"non-mast","2013-03-27","mating",12657,"M","KL","11.1","5.9",2,"capital","K.0",6.2,11,11.1,1.73333333333333,0.333333333333333,9.48683298050513,TRUE,TRUE
2013,"non-mast","2013-03-26","mating",12657,"M","KL","11.0","5.8",4,"capital","K.0",6.2,11,11,1.73333333333333,0.333333333333333,12,TRUE,TRUE
2013,"non-mast","2013-03-26","mating",12678,"M","KL","2.6","10.4",2,"capital","B.6",10.5,2.6,2.6,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2013,"non-mast","2013-03-30","mating",12705,"M","KL","8.2","12.2",2,"capital","E.0",14.6,5,8.2,1.73333333333333,0.333333333333333,120,FALSE,FALSE
2013,"non-mast","2013-03-30","mating",12705,"M","KL","8.2","12.2",2,"capital","H.0",12,8,8.2,1.73333333333333,0.333333333333333,8.48528137423854,TRUE,TRUE
2013,"non-mast","2013-03-26","mating",12825,"M","KL","6.9","5.3",2,"capital","G.0",5,7,6.9,1.73333333333333,0.333333333333333,9.48683298050513,TRUE,TRUE
2013,"non-mast","2013-03-26","mating",13039,"M","KL","7.1","3.6",2,"capital","G.0",3.5,7,7.1,1.73333333333333,0.333333333333333,4.24264068711928,TRUE,TRUE
2013,"non-mast","2013-03-26","mating",13048,"M","KL","3.2","2.5",2,"capital","C.0",2.5,3,3.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE
2013,"non-mast","2013-03-26","mating",13125,"M","KL","12.5","16.9",2,"capital","K.8",17,11.8,12.5,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE
2013,"non-mast","2013-03-26","mating",13125,"M","KL","12.5","16.9",2,"capital","L.3",16.8,12.3,12.5,1.73333333333333,0.333333333333333,6.70820393249932,TRUE,TRUE
2013,"non-mast","2013-04-22","mating",13688,"F","JO","7.8","20.0",2,"capital","G.8",19.9,7.8,7.8,1.73333333333333,0.333333333333333,3.00000000000004,TRUE,TRUE
2013,"non-mast","2013-04-22","mating",11041,"F","JO","14.6","19.8",4,"capital","N.5",19.5,14.5,14.6,1.73333333333333,0.333333333333333,9.48683298050515,TRUE,TRUE
2013,"non-mast","2013-04-22","mating",11041,"F","JO","14.6","19.8",4,"capital","O.5",19.6,15.5,14.6,1.73333333333333,0.333333333333333,27.6586333718787,TRUE,FALSE
2013,"non-mast","2013-04-22","mating",11041,"F","JO","15.6","19.8",4,"capital","N.5",19.5,14.5,15.6,1.73333333333333,0.333333333333333,34.2052627529741,TRUE,FALSE
2013,"non-mast","2013-04-22","mating",11041,"F","JO","15.6","19.8",4,"capital","O.5",19.6,15.5,15.6,1.73333333333333,0.333333333333333,6.70820393249935,TRUE,TRUE
2013,"non-mast","2013-03-31","mating",12364,"M","KL","10.3","11.3",2,"capital","J.1",11,10.1,10.3,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE
2013,"non-mast","2013-04-02","mating",13039,"M","KL","7.4","3.2",2,"capital","G.0",3.5,7,7.4,1.73333333333333,0.333333333333333,15,TRUE,FALSE
2013,"non-mast","2013-04-02","mating",13048,"M","KL","3.2","2.4",2,"capital","C.0",2.5,3,3.2,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE
2013,"non-mast","2013-04-02","mating",12908,"M","KL","3.6","19.1",2,"capital","C.5",19,3.5,3.6,1.73333333333333,0.333333333333333,4.24264068711932,TRUE,TRUE
2013,"non-mast","2013-04-02","mating",12705,"M","KL","8.0","12.1",2,"capital","E.0",14.6,5,8,1.73333333333333,0.333333333333333,117.1537451386,FALSE,FALSE
2013,"non-mast","2013-04-02","mating",12705,"M","KL","8.0","12.1",2,"capital","H.0",12,8,8,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2013,"non-mast","2013-04-03","mating",12565,"M","KL","-3.2","10.1",2,"capital","-3.0",10,-3,-3.2,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE
2013,"non-mast","2013-04-03","mating",12576,"M","KL","0.0","5.1",4,"capital","0.0",5,0,0,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2013,"non-mast","2013-04-03","mating",12705,"M","KL","8.2","12.0",4,"capital","E.0",14.6,5,8.2,1.73333333333333,0.333333333333333,123.69316876853,FALSE,FALSE
2013,"non-mast","2013-04-03","mating",12705,"M","KL","8.2","12.0",4,"capital","H.0",12,8,8.2,1.73333333333333,0.333333333333333,5.99999999999998,TRUE,TRUE
2013,"non-mast","2013-04-03","mating",12705,"M","KL","8.0","12.1",2,"capital","E.0",14.6,5,8,1.73333333333333,0.333333333333333,117.1537451386,FALSE,FALSE
2013,"non-mast","2013-04-03","mating",12705,"M","KL","8.0","12.1",2,"capital","H.0",12,8,8,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2013,"non-mast","2013-04-03","mating",12209,"M","KL","-7.1","11.1",2,"capital","-7.0",11,-7,-7.1,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2013,"non-mast","2013-04-05","mating",12825,"M","KL","6.8","5.4",2,"capital","G.0",5,7,6.8,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE
2013,"non-mast","2013-04-05","mating",12825,"M","KL","6.8","5.2",2,"capital","G.0",5,7,6.8,1.73333333333333,0.333333333333333,8.48528137423858,TRUE,TRUE
2013,"non-mast","2013-04-05","mating",12017,"M","KL","5.1","1.1",2,"capital","E.0",1.3,5,5.1,1.73333333333333,0.333333333333333,6.70820393249936,TRUE,TRUE
2013,"non-mast","2013-04-05","mating",11983,"M","KL","10.4","19.3",2,"capital","J.7",19,10.7,10.4,1.73333333333333,0.333333333333333,12.7279220613578,TRUE,TRUE
2013,"non-mast","2013-04-05","mating",11983,"M","KL","10.3","18.9",2,"capital","J.7",19,10.7,10.3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE
2013,"non-mast","2013-04-05","mating",12542,"M","KL","13.8","15.0",2,"capital","L.6",15,12.6,13.8,1.73333333333333,0.333333333333333,36,TRUE,FALSE
2013,"non-mast","2013-04-05","mating",12542,"M","KL","13.8","15.0",2,"capital","M.7",14.9,13.7,13.8,1.73333333333333,0.333333333333333,4.24264068711931,TRUE,TRUE
2013,"non-mast","2013-04-05","mating",11460,"M","KL","9.1","3.0",4,"capital","H.7",3.4,8.7,9.1,1.73333333333333,0.333333333333333,16.9705627484771,TRUE,FALSE
2013,"non-mast","2013-04-05","mating",12445,"M","KL","9.2","5.0",4,"capital","I.2",4.9,9.2,9.2,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2013,"non-mast","2013-04-06","mating",12209,"M","KL","-7.1","11.1",2,"capital","-7.0",11,-7,-7.1,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2013,"non-mast","2013-04-06","mating",12830,"M","KL","-2.6","12.4",2,"capital","-2.5",12.9,-2.5,-2.6,1.73333333333333,0.333333333333333,15.2970585407784,TRUE,FALSE
2013,"non-mast","2013-04-06","mating",12565,"M","KL","-3.2","10.2",2,"capital","-3.0",10,-3,-3.2,1.73333333333333,0.333333333333333,8.48528137423856,TRUE,TRUE
2013,"non-mast","2013-04-06","mating",12705,"M","KL","8.1","12.1",2,"capital","E.0",14.6,5,8.1,1.73333333333333,0.333333333333333,119.473846510439,FALSE,FALSE
2013,"non-mast","2013-04-06","mating",12705,"M","KL","8.1","12.1",2,"capital","H.0",12,8,8.1,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2013,"non-mast","2013-04-06","mating",12705,"M","KL","7.5","12.3",4,"capital","E.0",14.6,5,7.5,1.73333333333333,0.333333333333333,101.911726508778,FALSE,FALSE
2013,"non-mast","2013-04-06","mating",12705,"M","KL","7.5","12.3",4,"capital","H.0",12,8,7.5,1.73333333333333,0.333333333333333,17.4928556845359,TRUE,FALSE
2013,"non-mast","2013-04-06","mating",12363,"M","KL","8.2","14.7",2,"capital","H.0",15,8,8.2,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE
2013,"non-mast","2013-04-07","mating",11983,"M","KL","10.5","18.9",2,"capital","J.7",19,10.7,10.5,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE
2013,"non-mast","2013-04-07","mating",13179,"M","KL","13.9","8.7",2,"capital","N.0",8.7,14,13.9,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2013,"non-mast","2013-04-07","mating",12657,"M","KL","11.0","5.9",2,"capital","K.0",6.2,11,11,1.73333333333333,0.333333333333333,9,TRUE,TRUE
2013,"non-mast","2013-04-07","mating",13048,"M","KL","3.0","2.4",2,"capital","C.0",2.5,3,3,1.73333333333333,0.333333333333333,3,TRUE,TRUE
2013,"non-mast","2013-04-07","mating",12705,"M","KL","8.2","12.2",2,"capital","E.0",14.6,5,8.2,1.73333333333333,0.333333333333333,120,FALSE,FALSE
2013,"non-mast","2013-04-07","mating",12705,"M","KL","8.2","12.2",2,"capital","H.0",12,8,8.2,1.73333333333333,0.333333333333333,8.48528137423854,TRUE,TRUE
2013,"non-mast","2013-04-23","mating",11527,"F","JO","19.1","16.6",4,"capital","S.1",16.7,19.1,19.1,1.73333333333333,0.333333333333333,2.99999999999994,TRUE,TRUE
2013,"non-mast","2013-04-23","mating",11595,"M","JO","17.0","9.0",2,"capital","P.9",9,16.9,17,1.73333333333333,0.333333333333333,3.00000000000004,TRUE,TRUE
2013,"non-mast","2013-04-23","mating",12114,"M","JO","15.7","1.8",4,"capital","O.4",1.4,15.4,15.7,1.73333333333333,0.333333333333333,15,TRUE,FALSE
2013,"non-mast","2013-04-23","mating",12698,"M","JO","18.3","15.0",4,"capital","R.0",13,18,18.3,1.73333333333333,0.333333333333333,60.6712452484701,FALSE,FALSE
2013,"non-mast","2013-04-23","mating",12698,"M","JO","18.3","15.0",4,"capital","R.5",12.5,18.5,18.3,1.73333333333333,0.333333333333333,75.2396172239067,FALSE,FALSE
2013,"non-mast","2013-04-22","mating",12285,"F","KL","6.0","0.4",2,"capital","F.0",0.7,6,6,1.73333333333333,0.333333333333333,9,TRUE,TRUE
2013,"non-mast","2013-04-23","mating",10918,"F","SU","3.0","18.2",4,"capital","B.8",18.1,2.8,3,1.73333333333333,0.333333333333333,6.70820393249935,TRUE,TRUE
2013,"non-mast","2013-04-23","mating",11621,"M","KL","6.0","18.4",2,"capital","F.0",18.6,6,6,1.73333333333333,0.333333333333333,6.00000000000009,TRUE,TRUE
2013,"non-mast","2013-04-23","mating",12678,"M","KL","2.7","10.8",4,"capital","B.6",10.5,2.6,2.7,1.73333333333333,0.333333333333333,9.48683298050516,TRUE,TRUE
2013,"non-mast","2013-04-23","mating",12705,"M","KL","4.6","14.5",4,"capital","E.0",14.6,5,4.6,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE
2013,"non-mast","2013-04-23","mating",12705,"M","KL","4.6","14.5",4,"capital","H.0",12,8,4.6,1.73333333333333,0.333333333333333,126.605687076055,FALSE,FALSE
2013,"non-mast","2013-04-08","mating",13179,"M","KL","13.9","1.4",2,"capital","N.0",8.7,14,13.9,1.73333333333333,0.333333333333333,219.020546981328,FALSE,FALSE
2013,"non-mast","2013-04-08","mating",11945,"M","KL","14.1","1.4",2,"capital","N.1",1.3,14.1,14.1,1.73333333333333,0.333333333333333,3,TRUE,TRUE
2013,"non-mast","2013-04-08","mating",13039,"M","KL","6.9","3.4",2,"capital","G.0",3.5,7,6.9,1.73333333333333,0.333333333333333,4.24264068711928,TRUE,TRUE
2013,"non-mast","2013-04-08","mating",12825,"M","KL","6.9","5.2",2,"capital","G.0",5,7,6.9,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE
2013,"non-mast","2013-04-08","mating",12825,"M","KL","7.0","5.1",2,"capital","G.0",5,7,7,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
