"squirrel_id","sex","date","repro_stage","detail","grid","locx_obs","locy_obs","food_type","year","year_type","locx_census","locy_census"
12678,"M","2013-03-29","mating",2,"KL","2.6","10.3","capital","2013","non-mast","B.5","10.5"
12705,"M","2013-03-29","mating",2,"KL","8.2","12.2","capital","2013","non-mast","E.0","14.5"
12705,"M","2013-03-29","mating",2,"KL","8.2","12.2","capital","2013","non-mast","H.0","12.0"
12825,"M","2013-03-30","mating",2,"KL","6.9","5.2","capital","2013","non-mast","G.0","5.0"
12933,"M","2013-03-30","mating",2,"KL","14.9","1.3","capital","2013","non-mast","O.0","1.0"
12565,"M","2013-03-30","mating",2,"KL","-3.3","10.5","capital","2013","non-mast","-3.0","10.0"
11344,"F","2013-03-30","mating",2,"KL","10.0","20.5","capital","2013","non-mast","J.5","20.5"
11344,"F","2013-03-30","mating",2,"KL","10.0","20.6","capital","2013","non-mast","J.5","20.5"
11344,"F","2013-03-30","mating",4,"KL","10.0","20.6","income","2013","non-mast","J.5","20.5"
12236,"M","2013-03-30","mating",4,"KL","5.0","10.7","income","2013","non-mast","E.0","11.0"
12363,"M","2013-03-30","mating",2,"KL","7.8","15.0","capital","2013","non-mast","H.0","15.0"
12364,"M","2013-03-30","mating",2,"KL","10.3","11.3","capital","2013","non-mast","J.0","11.0"
11945,"M","2013-03-30","mating",2,"KL","14.9","1.7","capital","2013","non-mast","N.0","1.5"
12657,"M","2013-03-31","mating",2,"KL","11.1","5.9","capital","2013","non-mast","K.0","6.0"
12705,"M","2013-03-31","mating",2,"KL","8.2","12.2","capital","2013","non-mast","E.0","14.5"
12705,"M","2013-03-31","mating",2,"KL","8.2","12.2","capital","2013","non-mast","H.0","12.0"
12678,"M","2013-03-31","mating",2,"KL","2.8","10.6","capital","2013","non-mast","B.5","10.5"
12285,"F","2013-04-26","mating",4,"KL","6.1","0.9","income","2013","non-mast","F.0","1.0"
13332,"F","2013-04-27","mating",4,"KL","5.2","14.6","income","2013","non-mast","E.0","14.5"
12029,"M","2013-04-27","mating",4,"SU","3.7","11.9","income","2013","non-mast","C.0","12.0"
12027,"M","2013-04-28","mating",4,"SU","4.0","15.2","income","2013","non-mast","D.0","15.0"
12972,"F","2013-04-28","mating",4,"SU","0.7","19.9","income","2013","non-mast","0.5","19.0"
12139,"M","2013-04-28","mating",4,"SU","10.9","4","income","2013","non-mast","M.0","4.5"
12434,"F","2013-04-28","mating",4,"SU","17.0","9.2","income","2013","non-mast","Q.0","11.0"
12434,"F","2013-04-28","mating",4,"SU","17.0","9.2","income","2013","non-mast","Q.0","9.0"
12524,"F","2013-04-28","mating",4,"SU","10.5","9.3","income","2013","non-mast","H.5","10.5"
11460,"M","2013-04-01","mating",4,"KL","8.5","3.5","income","2013","non-mast","H.5","3.5"
11460,"M","2013-04-01","mating",2,"KL","8.7","3.4","capital","2013","non-mast","H.5","3.5"
12364,"M","2013-04-01","mating",2,"KL","10.2","11.4","capital","2013","non-mast","J.0","11.0"
12705,"M","2013-04-01","mating",2,"KL","8.3","12.1","capital","2013","non-mast","E.0","14.5"
12705,"M","2013-04-01","mating",2,"KL","8.3","12.1","capital","2013","non-mast","H.0","12.0"
12705,"M","2013-04-01","mating",4,"KL","8.1","12.1","income","2013","non-mast","E.0","14.5"
12705,"M","2013-04-01","mating",4,"KL","8.1","12.1","income","2013","non-mast","H.0","12.0"
12657,"M","2013-04-01","mating",2,"KL","11.3","5.8","capital","2013","non-mast","K.0","6.0"
12933,"M","2013-04-02","mating",4,"KL","15.3","0.0","income","2013","non-mast","O.0","1.0"
13039,"M","2013-04-14","mating",2,"KL","7.1","3.6","capital","2013","non-mast","G.0","3.5"
11460,"M","2013-04-14","mating",4,"KL","8.7","3.3","income","2013","non-mast","H.5","3.5"
13048,"M","2013-04-02","mating",4,"KL","3.2","2.4","income","2013","non-mast","C.0","2.5"
12445,"M","2013-04-14","mating",2,"KL","9.2","5.0","capital","2013","non-mast","I.0","5.0"
12017,"M","2013-04-14","mating",4,"KL","5.0","1.1","income","2013","non-mast","E.0","1.0"
12364,"M","2013-04-14","mating",2,"KL","10.4","11.9","capital","2013","non-mast","J.0","11.0"
12542,"M","2013-04-14","mating",4,"KL","13.7","15.0","income","2013","non-mast","L.5","15.0"
12542,"M","2013-04-14","mating",4,"KL","13.7","15.0","income","2013","non-mast","M.5","15.0"
13179,"M","2013-04-14","mating",4,"KL","12.8","9.1","income","2013","non-mast","N.0","8.5"
13125,"M","2013-04-02","mating",2,"KL","12.2","17.1","capital","2013","non-mast","K.5","17.0"
13125,"M","2013-04-02","mating",2,"KL","12.2","17.1","capital","2013","non-mast","L.5","17.0"
11945,"M","2013-04-02","mating",2,"KL","14.1","1.5","capital","2013","non-mast","N.0","1.5"
12422,"F","2013-04-03","mating",2,"KL","4.4","7.3","capital","2013","non-mast","D.0","7.0"
12007,"M","2013-04-03","mating",2,"KL","3.3","12.7","capital","2013","non-mast","C.0","13.0"
12012,"F","2013-04-29","mating",3,"KL","15.5","6","income","2013","non-mast","N.0","6.0"
12513,"F","2013-04-29","mating",3,"KL","10.1","8.5","income","2013","non-mast","J.5","9.0"
13305,"F","2013-04-29","mating",4,"KL","13.2","8","income","2013","non-mast","M.0","7.0"
10654,"F","2013-04-29","mating",4,"SU","5.3","1.3","income","2013","non-mast","E.5","1.5"
11531,"M","2013-04-29","mating",4,"SU","20.2","2.9","income","2013","non-mast","U.5","2.5"
11531,"M","2013-04-29","mating",4,"SU","20.2","2.9","income","2013","non-mast","T.0","3.0"
11460,"M","2013-04-05","mating",2,"KL","8.5","3.4","capital","2013","non-mast","H.5","3.5"
12363,"M","2013-04-05","mating",4,"KL","7.9","14.9","income","2013","non-mast","H.0","15.0"
10995,"F","2013-04-05","mating",2,"KL","9.4","2.0","capital","2013","non-mast","I.5","2.0"
11460,"M","2013-04-05","mating",2,"KL","8.7","3.4","capital","2013","non-mast","H.5","3.5"
12513,"F","2013-04-05","mating",3,"KL","9.6","6.9","income","2013","non-mast","J.5","9.0"
13039,"M","2013-04-05","mating",2,"KL","7.2","3.3","capital","2013","non-mast","G.0","3.5"
10046,"F","2013-04-05","mating",2,"KL","3.1","2.5","capital","2013","non-mast","A.0","3.5"
10046,"F","2013-04-05","mating",2,"KL","3.1","2.5","capital","2013","non-mast","0.5","2.5"
12576,"M","2013-04-06","mating",4,"KL","0.4","5.0","income","2013","non-mast","0.0","5.0"
12236,"M","2013-04-06","mating",2,"KL","4.8","10.9","capital","2013","non-mast","E.0","11.0"
12364,"M","2013-04-06","mating",2,"KL","10.2","12.1","capital","2013","non-mast","J.0","11.0"
12542,"M","2013-04-07","mating",4,"KL","13.7","15.0","income","2013","non-mast","L.5","15.0"
12542,"M","2013-04-07","mating",4,"KL","13.7","15.0","income","2013","non-mast","M.5","15.0"
10993,"F","2013-04-07","mating",2,"KL","11.8","0.6","capital","2013","non-mast","K.5","0.5"
10993,"F","2013-04-07","mating",2,"KL","11.8","0.6","capital","2013","non-mast","L.5","0.5"
13039,"M","2013-04-07","mating",2,"KL","7.0","3.6","capital","2013","non-mast","G.0","3.5"
11460,"M","2013-04-07","mating",4,"KL","8.7","3.0","income","2013","non-mast","H.5","3.5"
13125,"M","2013-04-07","mating",2,"KL","12.3","17.2","capital","2013","non-mast","K.5","17.0"
13125,"M","2013-04-07","mating",2,"KL","12.3","17.2","capital","2013","non-mast","L.5","17.0"
12542,"M","2013-04-07","mating",2,"KL","13.7","14.9","capital","2013","non-mast","L.5","15.0"
12542,"M","2013-04-07","mating",2,"KL","13.7","14.9","capital","2013","non-mast","M.5","15.0"
12235,"M","2013-04-07","mating",4,"KL","14.3","13.4","income","2013","non-mast","M.0","14.0"
11945,"M","2013-04-07","mating",2,"KL","14.0","1.5","capital","2013","non-mast","N.0","1.5"
11945,"M","2013-04-07","mating",4,"KL","14.1","1.5","income","2013","non-mast","N.0","1.5"
11460,"M","2013-04-07","mating",2,"KL","8.7","3.4","capital","2013","non-mast","H.5","3.5"
12825,"M","2013-04-07","mating",4,"KL","6.9","15.3","income","2013","non-mast","G.0","5.0"
11266,"M","2013-04-07","mating",2,"KL","7.4","10.3","capital","2013","non-mast","G.0","10.5"
12705,"M","2013-04-07","mating",2,"KL","8.4","12.1","capital","2013","non-mast","E.0","14.5"
12705,"M","2013-04-07","mating",2,"KL","8.4","12.1","capital","2013","non-mast","H.0","12.0"
12363,"M","2013-04-07","mating",2,"KL","7.8","14.9","capital","2013","non-mast","H.0","15.0"
12705,"M","2013-04-08","mating",2,"KL","8.2","12.2","capital","2013","non-mast","E.0","14.5"
12705,"M","2013-04-08","mating",2,"KL","8.2","12.2","capital","2013","non-mast","H.0","12.0"
12363,"M","2013-04-08","mating",2,"KL","7.9","14.8","capital","2013","non-mast","H.0","15.0"
12825,"M","2013-04-08","mating",2,"KL","6.8","5.2","capital","2013","non-mast","G.0","5.0"
12445,"M","2013-04-08","mating",4,"KL","9.3","5.1","income","2013","non-mast","I.0","5.0"
13039,"M","2013-04-08","mating",4,"KL","7.1","3.5","income","2013","non-mast","G.0","3.5"
11460,"M","2013-04-08","mating",2,"KL","8.4","3.4","capital","2013","non-mast","H.5","3.5"
12657,"M","2013-04-08","mating",2,"KL","11.0","6.3","capital","2013","non-mast","K.0","6.0"
13048,"M","2013-04-08","mating",4,"KL","3.4","2.5","income","2013","non-mast","C.0","2.5"
11460,"M","2013-04-08","mating",5,"KL","8.3","3.2","income","2013","non-mast","H.5","3.5"
12825,"M","2013-04-10","mating",2,"KL","6.8","5.2","capital","2013","non-mast","G.0","5.0"
13185,"F","2013-04-10","mating",4,"KL","4.8","4.1","income","2013","non-mast","E.0","3.5"
13288,"F","2013-04-10","mating",2,"KL","3.7","2.7","capital","2013","non-mast","F.0","1.0"
12678,"M","2013-04-10","mating",2,"KL","2.8","10.3","capital","2013","non-mast","B.5","10.5"
13039,"M","2013-04-10","mating",2,"KL","7.1","3.4","capital","2013","non-mast","G.0","3.5"
13048,"M","2013-04-10","mating",4,"KL","2.8","2.4","income","2013","non-mast","C.0","2.5"
12236,"M","2013-04-12","mating",4,"KL","2.8","11.8","income","2013","non-mast","E.0","11.0"
12678,"M","2013-04-12","mating",4,"KL","2.7","10.5","income","2013","non-mast","B.5","10.5"
12705,"M","2013-04-12","mating",2,"KL","4.7","14.5","capital","2013","non-mast","E.0","14.5"
12705,"M","2013-04-12","mating",2,"KL","4.7","14.5","capital","2013","non-mast","H.0","12.0"
12705,"M","2013-04-12","mating",2,"KL","4.7","14.5","capital","2013","non-mast","E.0","14.5"
12705,"M","2013-04-12","mating",2,"KL","4.7","14.5","capital","2013","non-mast","H.0","12.0"
13535,"F","2013-04-30","mating",3,"KL","10.8","1.8","income","2013","non-mast","J.0","1.0"
11946,"F","2013-04-30","mating",4,"SU","20.0","6","income","2013","non-mast","T.0","6.0"
11946,"F","2013-04-30","mating",4,"SU","20.0","6","income","2013","non-mast","U.0","5.5"
12434,"F","2013-04-30","mating",4,"SU","17.0","8.2","income","2013","non-mast","Q.0","11.0"
12434,"F","2013-04-30","mating",4,"SU","17.0","8.2","income","2013","non-mast","Q.0","9.0"
11945,"M","2013-04-13","mating",4,"KL","14.0","1.5","income","2013","non-mast","N.0","1.5"
12825,"M","2013-04-13","mating",4,"KL","7.8","5.2","income","2013","non-mast","G.0","5.0"
11460,"M","2013-04-13","mating",2,"KL","8.7","3.4","capital","2013","non-mast","H.5","3.5"
12364,"M","2013-04-13","mating",4,"KL","10.3","10.6","income","2013","non-mast","J.0","11.0"
11460,"M","2013-04-13","mating",2,"KL","8.7","3.8","capital","2013","non-mast","H.5","3.5"
12445,"M","2013-04-13","mating",2,"KL","9.0","5.2","capital","2013","non-mast","I.0","5.0"
12657,"M","2013-04-13","mating",4,"KL","11.1","5.8","income","2013","non-mast","K.0","6.0"
12017,"M","2013-04-13","mating",4,"KL","5.1","1.1","income","2013","non-mast","E.0","1.0"
12705,"M","2013-04-14","mating",4,"KL","4.7","14.4","income","2013","non-mast","E.0","14.5"
12705,"M","2013-04-14","mating",4,"KL","4.7","14.4","income","2013","non-mast","H.0","12.0"
11841,"F","2013-04-14","mating",4,"KL","2.9","12.0","income","2013","non-mast","C.0","12.0"
11841,"F","2013-04-14","mating",4,"KL","2.9","12.0","income","2013","non-mast","C.0","12.0"
12908,"M","2013-04-14","mating",4,"KL","3.6","18.9","income","2013","non-mast","C.5","19.0"
12657,"M","2013-04-14","mating",2,"KL","11.1","5.9","capital","2013","non-mast","K.0","6.0"
12542,"M","2013-04-14","mating",2,"KL","13.8","15.0","capital","2013","non-mast","L.5","15.0"
12542,"M","2013-04-14","mating",2,"KL","13.8","15.0","capital","2013","non-mast","M.5","15.0"
12363,"M","2013-04-14","mating",4,"KL","7.8","14.8","income","2013","non-mast","H.0","15.0"
12236,"M","2013-04-14","mating",2,"KL","5.1","10.7","capital","2013","non-mast","E.0","11.0"
12565,"M","2013-04-14","mating",2,"KL","-2.7","11.0","capital","2013","non-mast","-3.0","10.0"
12017,"M","2013-04-14","mating",4,"KL","5.2","1.1","income","2013","non-mast","E.0","1.0"
10531,"M","2013-04-21","mating",2,"KL","6.0","6.4","capital","2013","non-mast","F.0","6.5"
13287,"M","2013-03-25","mating",4,"KL","11.5","0.3","income","2013","non-mast","H.0","1.0"
12825,"M","2013-03-25","mating",2,"KL","6.8","5.2","capital","2013","non-mast","G.0","5.0"
13179,"M","2013-03-25","mating",4,"KL","15.2","5.8","income","2013","non-mast","N.0","8.5"
11983,"M","2013-03-23","mating",2,"KL","10.5","18.9","capital","2013","non-mast","J.5","19.0"
12933,"M","2013-03-24","mating",4,"KL","15.1","1.1","income","2013","non-mast","O.0","1.0"
12029,"M","2013-05-01","lactation",4,"SU","3.7","12","income","2013","non-mast","C.0","12.0"
12139,"M","2013-05-01","lactation",2,"SU","16.0","3","capital","2013","non-mast","M.0","4.5"
12435,"F","2013-05-01","lactation",4,"SU","8.7","12.2","income","2013","non-mast","H.5","12.0"
13000,"F","2013-05-01","lactation",4,"SU","19.8","4","income","2013","non-mast","S.0","4.0"
10342,"F","2013-05-04","lactation",2,"KL","7.6","2","capital","2013","non-mast","G.5","2.0"
11220,"F","2013-05-04","lactation",2,"KL","7.0","0.8","capital","2013","non-mast","G.0","1.0"
13039,"M","2013-05-04","lactation",2,"KL","7.0","3.6","capital","2013","non-mast","G.0","3.5"
12703,"F","2013-05-04","lactation",2,"KL","8.2","11.3","capital","2013","non-mast","I.0","11.0"
13179,"M","2013-05-04","lactation",4,"KL","13.8","8.9","income","2013","non-mast","N.0","8.5"
11576,"F","2013-05-05","lactation",4,"SU","3.4","4.1","income","2013","non-mast","C.5","4.0"
11576,"F","2013-05-05","lactation",4,"SU","3.4","4.1","income","2013","non-mast","C.5","5.0"
12973,"F","2013-05-05","lactation",2,"SU","0.7","17.5","capital","2013","non-mast","0.5","17.5"
13085,"F","2013-05-05","lactation",4,"SU","9.4","6","income","2013","non-mast","I.5","6.0"
13085,"F","2013-05-05","lactation",4,"SU","9.4","6","income","2013","non-mast","H.5","5.0"
12657,"M","2013-05-05","lactation",2,"KL","11.0","6.2","capital","2013","non-mast","K.0","6.0"
10318,"F","2013-05-05","lactation",2,"KL","5.1","2.1","capital","2013","non-mast","F.0","3.0"
11256,"F","2013-05-05","lactation",4,"KL","4.8","5.3","income","2013","non-mast","D.5","5.5"
12629,"F","2013-05-05","lactation",4,"KL","-4.8","10.1","income","2013","non-mast","-4.5","10.0"
12703,"F","2013-05-05","lactation",4,"KL","8.9","10.2","income","2013","non-mast","I.0","11.0"
11534,"M","2013-05-04","lactation",2,"SU","2.2","3.0","capital","2013","non-mast","B.5","3.0"
11534,"M","2013-05-04","lactation",2,"SU","2.2","3.0","capital","2013","non-mast","A.0","3.0"
11266,"M","2013-05-07","lactation",4,"KL","7.0","10.1","income","2013","non-mast","G.0","10.5"
11841,"F","2013-05-07","lactation",4,"KL","2.8","11.9","income","2013","non-mast","C.0","12.0"
12007,"M","2013-05-07","lactation",4,"KL","2.9","13","income","2013","non-mast","C.0","13.0"
12014,"M","2013-05-07","lactation",2,"KL","-1.1","14.7","capital","2013","non-mast","-1.0","14.5"
12014,"M","2013-05-07","lactation",2,"KL","-1.1","14.7","capital","2013","non-mast","-2.0","15.0"
12210,"F","2013-05-07","lactation",4,"KL","-1.9","6.9","income","2013","non-mast","-4.0","9.0"
12236,"M","2013-05-07","lactation",19,"KL","4.8","10.8","income","2013","non-mast","E.0","11.0"
12236,"M","2013-05-07","lactation",4,"KL","4.8","10.8","income","2013","non-mast","E.0","11.0"
12423,"F","2013-05-07","lactation",4,"KL","3.1","8.7","income","2013","non-mast","C.0","8.5"
12423,"F","2013-05-07","lactation",2,"KL","2.9","8.8","capital","2013","non-mast","C.0","8.5"
12678,"M","2013-05-07","lactation",4,"KL","2.6","10.7","income","2013","non-mast","B.5","10.5"
12678,"M","2013-05-07","lactation",4,"KL","2.8","10.8","income","2013","non-mast","B.5","10.5"
11883,"M","2013-05-07","lactation",4,"KL","9.7","20.3","income","2013","non-mast","I.5","20.5"
12008,"M","2013-05-07","lactation",4,"KL","7.2","21.3","income","2013","non-mast","F.5","21.0"
10995,"F","2013-05-06","lactation",3,"KL","9.8","2.0","income","2013","non-mast","I.5","2.0"
10995,"F","2013-05-06","lactation",2,"KL","9.2","1.2","capital","2013","non-mast","I.5","2.0"
10995,"F","2013-05-07","lactation",2,"KL","9.6","2.1","capital","2013","non-mast","I.5","2.0"
10037,"M","2013-05-08","lactation",2,"SU","2.0","4.8","capital","2013","non-mast","B.0","6.0"
12029,"M","2013-05-08","lactation",4,"SU","2.5","12.5","income","2013","non-mast","C.0","12.0"
12025,"M","2013-05-09","lactation",2,"SU","10.8","10.7","capital","2013","non-mast","J.5","10.5"
12025,"M","2013-05-09","lactation",2,"SU","10.8","10.7","capital","2013","non-mast","J.0","11.0"
12025,"M","2013-05-09","lactation",2,"SU","11.0","10.9","capital","2013","non-mast","J.5","10.5"
12025,"M","2013-05-09","lactation",2,"SU","11.0","10.9","capital","2013","non-mast","J.0","11.0"
12025,"M","2013-05-09","lactation",2,"SU","10.8","11","capital","2013","non-mast","J.5","10.5"
12025,"M","2013-05-09","lactation",2,"SU","10.8","11","capital","2013","non-mast","J.0","11.0"
12705,"M","2013-05-09","lactation",4,"KL","8.3","12.2","income","2013","non-mast","E.0","14.5"
12705,"M","2013-05-09","lactation",4,"KL","8.3","12.2","income","2013","non-mast","H.0","12.0"
12542,"M","2013-05-09","lactation",2,"KL","12.6","14.7","capital","2013","non-mast","L.5","15.0"
12542,"M","2013-05-09","lactation",2,"KL","12.6","14.7","capital","2013","non-mast","M.5","15.0"
12363,"M","2013-05-09","lactation",2,"KL","5.0","15.1","capital","2013","non-mast","H.0","15.0"
12705,"M","2013-05-09","lactation",2,"KL","8.0","12.1","capital","2013","non-mast","E.0","14.5"
12705,"M","2013-05-09","lactation",2,"KL","8.0","12.1","capital","2013","non-mast","H.0","12.0"
12364,"M","2013-05-09","lactation",2,"KL","10.3","9.0","capital","2013","non-mast","J.0","11.0"
11957,"M","2013-05-11","lactation",4,"KL","13.9","12.5","income","2013","non-mast","M.5","12.5"
12445,"M","2013-05-11","lactation",2,"KL","9.0","5.1","capital","2013","non-mast","I.0","5.0"
12705,"M","2013-05-11","lactation",4,"KL","8.0","12.3","income","2013","non-mast","E.0","14.5"
12705,"M","2013-05-11","lactation",4,"KL","8.0","12.3","income","2013","non-mast","H.0","12.0"
13039,"M","2013-05-11","lactation",2,"KL","6.1","3.0","capital","2013","non-mast","G.0","3.5"
12657,"M","2013-05-11","lactation",2,"KL","11.2","5.7","capital","2013","non-mast","K.0","6.0"
12180,"F","2013-05-12","lactation",3,"SU","12.0","15.1","income","2013","non-mast","K.5","15.0"
12524,"F","2013-05-12","lactation",3,"SU","8.4","10.8","income","2013","non-mast","H.5","10.5"
13130,"F","2013-05-12","lactation",4,"SU","8.4","4","income","2013","non-mast","H.0","4.0"
13646,"F","2013-05-12","lactation",2,"KL","9.4","11.5","capital","2013","non-mast","I.0","11.5"
12003,"F","2013-05-12","lactation",3,"SU","4.1","2.1","income","2013","non-mast","D.0","2.0"
11577,"F","2013-05-12","lactation",19,"SU","2.8","9.5","income","2013","non-mast","B.5","10.5"
11577,"F","2013-05-12","lactation",19,"SU","2.8","9.5","income","2013","non-mast","B.5","9.5"
12199,"F","2013-05-13","lactation",4,"KL","0.8","8.1","income","2013","non-mast","A.0","8.0"
10318,"F","2013-05-13","lactation",2,"KL","4.8","3.1","capital","2013","non-mast","F.0","3.0"
