"year","year_type","grid","squirrel_id","sex","cache_size_new","total_cones","log_cache_size_new","log_total_cones"
2020,"post-mast","KL",24033,"M",14810.6458662674,44.317,9.60316903317811,3.81368223802878
2021,"non-mast","KL",24033,"M",0,0.236,0,0.211880359035499
2023,"post-mast","KL",24033,"M",67.8714912869295,4.085,4.23224232297295,1.62629502950052
2024,"non-mast","KL",24033,"M",80.634211442138,62.483,4.40224843197538,4.15077215352074
2020,"post-mast","SU",24160,"M",0,18.315,0,2.96088199611824
2021,"non-mast","SU",24160,"M",0,0.329,0,0.284426779731108
2019,"mast","SU",24165,"M",15430.8922491949,2333.26,9.64419157226433,7.75545020338613
2019,"mast","KL",24245,"F",9738.93722612836,3648.279,9.18398995165979,8.2022848928175
2020,"post-mast","KL",24245,"F",1145.37232162128,44.317,7.0443577324867,3.81368223802878
2019,"mast","KL",24256,"F",7598.72723087031,3648.279,8.93586763495538,8.2022848928175
2020,"post-mast","KL",24256,"F",1139.79817632272,44.317,7.03948345106366,3.81368223802878
2021,"non-mast","KL",24256,"F",0,0.236,0,0.211880359035499
2022,"mast","KL",24256,"F",1775.30528189733,2848.786,7.48229080174042,7.95499918272417
2023,"post-mast","KL",24256,"F",0,4.085,0,1.62629502950052
2019,"mast","KL",24257,"M",10046.5515067924,3648.279,9.21508425263939,8.2022848928175
2019,"mast","KL",24260,"M",5964.11730329937,3648.279,8.69368399960259,8.2022848928175
2020,"post-mast","KL",24260,"M",37.873644768277,44.317,3.66031650862554,3.81368223802878
2019,"mast","KL",24261,"F",16912.2404518251,3648.279,9.73585205285548,8.2022848928175
2019,"mast","KL",24268,"M",8377.58040957278,3648.279,9.033433776927,8.2022848928175
2019,"mast","KL",24269,"F",9346.23814442964,3648.279,9.14283619302531,8.2022848928175
2019,"mast","KL",24274,"F",18268.6885298594,3648.279,9.81299860105264,8.2022848928175
2019,"mast","SU",24313,"F",7853.43621858324,2333.26,8.96883377454077,7.75545020338613
2019,"mast","SU",24314,"F",36683.9847168863,2333.26,10.5101228145441,7.75545020338613
2020,"post-mast","SU",24314,"F",1578.06125980632,18.315,7.36458581008719,2.96088199611824
2019,"mast","SU",24315,"M",15910.8577934933,2333.26,9.67481988343337,7.75545020338613
2019,"mast","SU",24316,"M",16057.0291183478,2333.26,9.68396426006643,7.75545020338613
2020,"post-mast","SU",24316,"M",284.510484690726,18.315,5.65427875238227,2.96088199611824
2019,"mast","SU",24317,"M",5331.43544945143,2333.26,8.58156334515296,7.75545020338613
2021,"non-mast","SU",24317,"M",0,0.329,0,0.284426779731108
2022,"mast","KL",24317,"M",25262.5937250667,2848.786,10.137119655186,7.95499918272417
2019,"mast","SU",24318,"M",14038.9921707294,2333.26,9.54966511993929,7.75545020338613
2020,"post-mast","SU",24318,"M",1632.77733185635,18.315,7.39864999432036,2.96088199611824
2019,"mast","SU",24337,"M",53801.9558542902,2333.26,10.8930836861702,7.75545020338613
2019,"mast","SU",24338,"F",25869.0520069035,2333.26,10.1608412854952,7.75545020338613
2020,"post-mast","SU",24338,"F",2970.16859612048,18.315,7.99671062111625,2.96088199611824
2021,"non-mast","SU",24338,"F",0,0.329,0,0.284426779731108
2022,"mast","SU",24338,"F",7051.28834852055,2459.652,8.86110743158151,7.80818163445975
2020,"post-mast","KL",24372,"F",6.77405915930299,44.317,2.05079244229341,3.81368223802878
2021,"non-mast","KL",24372,"F",0,0.236,0,0.211880359035499
2020,"post-mast","KL",24375,"M",236.86299611128,44.317,5.47169486133211,3.81368223802878
2019,"mast","KL",24409,"F",1389.71841690048,3648.279,7.23757573929649,8.2022848928175
2020,"post-mast","KL",24409,"F",0,44.317,0,3.81368223802878
2019,"mast","KL",24411,"M",3141.59265358979,3648.279,8.05280342406788,8.2022848928175
2020,"post-mast","SU",24411,"M",464.563013649591,18.315,6.14324745522404,2.96088199611824
2021,"non-mast","SU",24411,"M",0,0.329,0,0.284426779731108
2020,"post-mast","KL",24424,"F",106.028752058656,44.317,4.67309750919417,3.81368223802878
2021,"non-mast","KL",24424,"F",0,0.236,0,0.211880359035499
2022,"mast","KL",24424,"F",90.2335223281069,2848.786,4.51342239893034,7.95499918272417
2019,"mast","KL",24431,"F",11671.8893727121,3648.279,9.36502428441355,8.2022848928175
2021,"non-mast","KL",24431,"F",0,0.236,0,0.211880359035499
2022,"mast","KL",24431,"F",3486.29518085867,2848.786,8.15688169490209,7.95499918272417
2020,"post-mast","KL",24459,"M",372.933227919888,44.317,5.92407724650171,3.81368223802878
2021,"non-mast","KL",24459,"M",0,0.236,0,0.211880359035499
2019,"mast","KL",24463,"M",942.477796076938,3648.279,6.84957283096193,8.2022848928175
2020,"post-mast","KL",24463,"M",0,44.317,0,3.81368223802878
2020,"post-mast","KL",24470,"F",203.723556939038,44.317,5.32166056635397,3.81368223802878
2020,"post-mast","KL",24471,"F",0,44.317,0,3.81368223802878
2021,"non-mast","KL",24471,"F",0,0.236,0,0.211880359035499
2022,"mast","KL",24471,"F",15176.5105107167,2848.786,9.62757003952398,7.95499918272417
2024,"non-mast","KL",24471,"F",0,62.483,0,4.15077215352074
2020,"post-mast","SU",24494,"M",4870.45036076842,18.315,8.4911469870913,2.96088199611824
2021,"non-mast","SU",24494,"M",0,0.329,0,0.284426779731108
2019,"mast","KL",24506,"F",235.619449019235,3648.279,5.46645315027591,8.2022848928175
2021,"non-mast","KL",24506,"F",0,0.236,0,0.211880359035499
2019,"mast","KL",24521,"M",10821.0413623648,3648.279,9.28934020025829,8.2022848928175
2019,"mast","SU",24526,"F",377.972866135022,2333.26,5.93746460920822,7.75545020338613
2020,"post-mast","SU",24526,"F",0,18.315,0,2.96088199611824
2019,"mast","SU",24531,"M",1040.65256650162,2333.26,6.94856373725233,7.75545020338613
2020,"post-mast","SU",24532,"M",6305.30735544861,18.315,8.74930557907719,2.96088199611824
2021,"non-mast","SU",24532,"M",0,0.329,0,0.284426779731108
2019,"mast","SU",24553,"F",104.71975511966,2333.26,4.66079177342296,7.75545020338613
2020,"post-mast","KL",24577,"F",0,44.317,0,3.81368223802878
2021,"non-mast","KL",24577,"F",0,0.236,0,0.211880359035499
2020,"post-mast","KL",24578,"F",90.7134878724053,44.317,4.51866945538628,3.81368223802878
2020,"post-mast","SU",24583,"F",871.202912748619,18.315,6.77102209494519,2.96088199611824
2020,"post-mast","KL",24589,"M",2808.88926492837,44.317,7.9409003540525,3.81368223802878
2019,"mast","KL",24591,"F",20.1585528605345,3648.279,3.05204421431747,8.2022848928175
2020,"post-mast","KL",24591,"F",121.736715326604,44.317,4.81004153537266,3.81368223802878
2021,"non-mast","KL",24591,"F",0,0.236,0,0.211880359035499
2022,"mast","KL",24591,"F",1656.40472660522,2848.786,7.41300824023012,7.95499918272417
2020,"post-mast","KL",24609,"F",80.2087874369644,44.317,4.39702346097936,3.81368223802878
2021,"non-mast","KL",24609,"F",0,0.236,0,0.211880359035499
2022,"mast","KL",24609,"F",0,2848.786,0,7.95499918272417
2021,"non-mast","KL",24621,"F",0,0.236,0,0.211880359035499
2019,"mast","SU",24655,"M",7019.4960853647,2333.26,8.8565891619539,7.75545020338613
2020,"post-mast","SU",24655,"M",2015.6589365126,18.315,7.60919742921518,2.96088199611824
2021,"non-mast","SU",24655,"M",0,0.329,0,0.284426779731108
2019,"mast","KL",24656,"M",37185.3305445217,3648.279,10.5236965142512,8.2022848928175
2021,"non-mast","KL",24661,"F",0,0.236,0,0.211880359035499
2020,"post-mast","SU",24664,"M",1475.8940487177,18.315,7.29769654584713,2.96088199611824
2021,"non-mast","SU",24664,"M",0,0.329,0,0.284426779731108
2019,"mast","SU",24673,"M",16081.0273955628,2333.26,9.68545761659892,7.75545020338613
2020,"post-mast","SU",24673,"M",39.2699081698724,18.315,3.69560449450001,2.96088199611824
2021,"non-mast","SU",24673,"M",0,0.329,0,0.284426779731108
2019,"mast","SU",24696,"M",11650.0727570621,2333.26,9.3631535369058,7.75545020338613
2020,"post-mast","SU",24696,"M",0,18.315,0,2.96088199611824
2021,"non-mast","SU",24696,"M",0,0.329,0,0.284426779731108
2022,"mast","SU",24696,"M",32111.0039105047,2459.652,10.3769851928132,7.80818163445975
2023,"post-mast","SU",24696,"M",361.283155162826,12.043,5.89242610265185,2.56825159138815
2019,"mast","KL",24702,"M",595.593607243065,3648.279,6.39123615670823,8.2022848928175
2020,"post-mast","KL",24702,"M",27.8380015693096,44.317,3.36169401630257,3.81368223802878
2021,"non-mast","KL",24702,"M",0,0.236,0,0.211880359035499
2022,"mast","KL",24702,"M",39518.3994221251,2848.786,10.5845469549378,7.95499918272417
2020,"post-mast","KL",24703,"M",0,44.317,0,3.81368223802878
2021,"non-mast","KL",24703,"M",0,0.236,0,0.211880359035499
2019,"mast","KL",24706,"F",23781.2018892052,3648.279,10.0766927601216,8.2022848928175
2019,"mast","SU",24707,"M",22143.8648846781,2333.26,10.0053609149469,7.75545020338613
2019,"mast","KL",24709,"F",261.799387799149,3648.279,5.57139095707635,8.2022848928175
2020,"post-mast","KL",24709,"F",252.28734337578,44.317,5.53452458882588,3.81368223802878
2019,"mast","KL",24710,"F",4761.47636559703,3648.279,8.46852305681834,8.2022848928175
2020,"post-mast","KL",24710,"F",74.176493209759,44.317,4.31983859179351,3.81368223802878
2019,"mast","KL",24721,"M",8803.0044147464,3648.279,9.08296194409402,8.2022848928175
2020,"post-mast","KL",24721,"M",0,44.317,0,3.81368223802878
2021,"non-mast","KL",24721,"M",0,0.236,0,0.211880359035499
2019,"mast","KL",24732,"M",5285.07514119533,3648.279,8.57283131019663,8.2022848928175
2019,"mast","KL",24739,"M",5978.84351886308,3648.279,8.6961496791881,8.2022848928175
2020,"post-mast","KL",24739,"M",312.741185341734,44.317,5.748568395523,3.81368223802878
2019,"mast","SU",24743,"M",9075.71211037051,2333.26,9.11346730363834,7.75545020338613
2019,"mast","SU",24744,"M",9586.22091657886,2333.26,9.16818633615967,7.75545020338613
2020,"post-mast","SU",24744,"M",638.354173916926,18.315,6.46045856361145,2.96088199611824
2019,"mast","KL",24754,"F",463.603082560994,3648.279,6.14118345518514,8.2022848928175
2020,"post-mast","KL",24754,"F",6942.91976443344,44.317,8.84562170161235,3.81368223802878
2019,"mast","SU",24762,"M",13316.8621927167,2333.26,9.49686143517122,7.75545020338613
2019,"mast","KL",24763,"M",11682.797680537,3648.279,9.365958347416,8.2022848928175
2019,"mast","KL",24764,"F",12671.0903694788,3648.279,9.44715724545861,8.2022848928175
2019,"mast","KL",24766,"F",139.080924768298,3648.279,4.94222028967124,8.2022848928175
2019,"mast","KL",24768,"F",455.967267083519,3648.279,6.12461176269115,8.2022848928175
2019,"mast","KL",24770,"M",6820.96488295034,3648.279,8.82790281534739,8.2022848928175
2020,"post-mast","KL",24770,"M",0,44.317,0,3.81368223802878
2019,"mast","KL",24784,"F",6335.54518473942,3648.279,8.7540889753638,8.2022848928175
2020,"post-mast","KL",24784,"F",892.245038542976,44.317,6.79486094250016,3.81368223802878
2021,"non-mast","KL",24784,"F",0,0.236,0,0.211880359035499
2019,"mast","KL",24786,"M",3894.26589351235,3648.279,8.26751722131823,8.2022848928175
2019,"mast","KL",24787,"M",5048.3648613936,3648.279,8.52701774433862,8.2022848928175
2020,"post-mast","KL",24787,"M",666.017642561036,44.317,6.50281649618206,3.81368223802878
2021,"non-mast","KL",24787,"M",0,0.236,0,0.211880359035499
2022,"mast","KL",24787,"M",51876.0722911771,2848.786,10.8566322045168,7.95499918272417
2019,"mast","SU",24792,"M",7406.74101315094,2333.26,8.9102808152871,7.75545020338613
2019,"mast","KL",24793,"M",11800.6074050467,3648.279,9.37599102194322,8.2022848928175
2020,"post-mast","KL",24793,"M",5602.0705665888,44.317,8.63107004191553,3.81368223802878
2021,"non-mast","KL",24793,"M",0,0.236,0,0.211880359035499
2019,"mast","KL",24794,"M",11990.411961201,3648.279,9.39194600265627,8.2022848928175
2020,"post-mast","KL",24794,"M",6982.84417107281,44.317,8.85135478499572,3.81368223802878
2019,"mast","KL",24795,"M",14836.6621804299,3648.279,9.60492396929997,8.2022848928175
2019,"mast","KL",24796,"M",2697.35181741811,3648.279,7.900396427606,8.2022848928175
2020,"post-mast","KL",24796,"M",149.225651045515,44.317,5.01213850401333,3.81368223802878
2021,"non-mast","KL",24796,"M",0,0.236,0,0.211880359035499
2022,"mast","SU",24796,"M",51973.3307637444,2459.652,10.8585052365249,7.80818163445975
2023,"post-mast","SU",24796,"M",3162.01300583813,12.043,8.05928033516508,2.56825159138815
2024,"non-mast","SU",24796,"M",6377.43308678728,41.215,8.76067774849254,3.74277560812146
2019,"mast","KL",24797,"M",22619.4671058465,3648.279,10.0266103995827,8.2022848928175
2020,"post-mast","KL",24797,"M",7560.06818793864,44.317,8.9307677538933,3.81368223802878
2020,"post-mast","KL",24798,"M",2323.20776732965,44.317,7.75113451472005,3.81368223802878
2019,"mast","SU",24802,"M",30682.8882500603,2333.26,10.3314929831113,7.75545020338613
2019,"mast","SU",24803,"M",30753.2468355313,2333.26,10.3337833721711,7.75545020338613
2021,"non-mast","SU",24803,"M",0,0.329,0,0.284426779731108
2019,"mast","SU",24804,"F",12212.9414408303,2333.26,9.41033331934145,7.75545020338613
2020,"post-mast","SU",24804,"F",1641.48216150067,18.315,7.40396388972181,2.96088199611824
2019,"mast","SU",24810,"F",24253.2589103306,2333.26,10.0963475061136,7.75545020338613
2019,"mast","SU",24813,"F",8279.4056391481,2333.26,9.0216472364146,7.75545020338613
2020,"post-mast","SU",24813,"F",155.443386505745,18.315,5.05269419696665,2.96088199611824
2021,"non-mast","SU",24813,"F",0,0.329,0,0.284426779731108
2020,"post-mast","KL",24818,"F",2539.61768626912,44.317,7.84016251401877,3.81368223802878
2021,"non-mast","KL",24818,"F",0,0.236,0,0.211880359035499
2022,"mast","KL",24818,"F",24570.756117884,2848.786,10.1093529370304,7.95499918272417
2020,"post-mast","KL",24835,"M",232.674205906494,44.317,5.45392786278105,3.81368223802878
2021,"non-mast","KL",24835,"M",0,0.236,0,0.211880359035499
2022,"mast","KL",24835,"M",44319.2329623546,2848.786,10.6991965777782,7.95499918272417
2023,"post-mast","KL",24835,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",24835,"M",3573.56164345839,62.483,8.18159783039557,4.15077215352074
2020,"post-mast","KL",24839,"M",16.2315620435473,44.317,2.84674270479088,3.81368223802878
2020,"post-mast","KL",24841,"M",541.924732744239,44.317,6.29697069659548,3.81368223802878
2020,"post-mast","KL",24850,"M",106.356001293404,44.317,4.67615042675295,3.81368223802878
2021,"non-mast","KL",24850,"M",0,0.236,0,0.211880359035499
2020,"post-mast","SU",24857,"F",0,18.315,0,2.96088199611824
2020,"post-mast","SU",24861,"M",4044.99689103771,18.315,8.30548324932347,2.96088199611824
2020,"post-mast","SU",24862,"M",1970.49854211725,18.315,7.58654921383846,2.96088199611824
2020,"post-mast","SU",24863,"F",0,18.315,0,2.96088199611824
2020,"post-mast","SU",24864,"M",0,18.315,0,2.96088199611824
2021,"non-mast","SU",24864,"M",0,0.329,0,0.284426779731108
2020,"post-mast","SU",24865,"F",389.655663815559,18.315,5.96782651677758,2.96088199611824
2020,"post-mast","KL",24889,"M",0,44.317,0,3.81368223802878
2021,"non-mast","KL",24892,"F",0,0.236,0,0.211880359035499
2021,"non-mast","SU",24940,"F",0,0.329,0,0.284426779731108
2022,"mast","SU",24940,"F",51096.259181386,2459.652,10.8414861383812,7.80818163445975
2023,"post-mast","SU",24940,"F",714.712328691678,12.043,6.57327831065693,2.56825159138815
2024,"non-mast","SU",24940,"F",2700.02435283523,41.215,7.90138636998123,3.74277560812146
2020,"post-mast","KL",24972,"M",0,44.317,0,3.81368223802878
2020,"post-mast","KL",24975,"F",20.5730685578832,44.317,3.07144571073192,3.81368223802878
2020,"post-mast","KL",24983,"F",3323.805027498,44.317,8.10916631302419,3.81368223802878
2021,"non-mast","KL",24983,"F",0,0.236,0,0.211880359035499
2020,"post-mast","SU",24991,"M",4701.21887317193,18.315,8.45578977696857,2.96088199611824
2021,"non-mast","SU",24991,"M",0,0.329,0,0.284426779731108
2020,"post-mast","SU",25001,"F",726.231501754841,18.315,6.58924486116985,2.96088199611824
2020,"post-mast","KL",25015,"F",9.8174770424681,44.317,2.3811630708561,3.81368223802878
2021,"non-mast","KL",25015,"F",0,0.236,0,0.211880359035499
2022,"mast","KL",25015,"F",1392.77274309147,2848.786,7.23976955298846,7.95499918272417
2020,"post-mast","KL",25061,"F",0,44.317,0,3.81368223802878
2020,"post-mast","KL",25062,"F",0,44.317,0,3.81368223802878
2020,"post-mast","KL",25082,"F",0,44.317,0,3.81368223802878
2021,"non-mast","KL",25082,"F",0,0.236,0,0.211880359035499
2020,"post-mast","KL",25091,"F",0,44.317,0,3.81368223802878
2020,"post-mast","SU",25092,"M",0,18.315,0,2.96088199611824
2021,"non-mast","SU",25092,"M",0,0.329,0,0.284426779731108
2020,"post-mast","KL",25093,"M",24.5873258374701,44.317,3.24209714441691,3.81368223802878
2022,"mast","KL",25098,"M",11583.401179636,2848.786,9.35741474624577,7.95499918272417
2023,"post-mast","KL",25098,"M",2098.64934244493,4.085,7.64952562998071,1.62629502950052
2024,"non-mast","KL",25098,"M",2277.6546738526,62.483,7.73134049246953,4.15077215352074
2020,"post-mast","KL",25099,"M",1979.20337176157,44.317,7.59095483142485,3.81368223802878
2021,"non-mast","KL",25099,"M",0,0.236,0,0.211880359035499
2020,"post-mast","SU",25107,"F",0,18.315,0,2.96088199611824
2020,"post-mast","SU",25108,"M",0,18.315,0,2.96088199611824
2021,"non-mast","SU",25108,"M",0,0.329,0,0.284426779731108
2020,"post-mast","SU",25109,"M",1557.70635740494,18.315,7.35161149814515,2.96088199611824
2021,"non-mast","SU",25119,"F",0,0.329,0,0.284426779731108
2022,"mast","SU",25119,"F",2332.63254529042,2459.652,7.755181364844,7.80818163445975
2020,"post-mast","KL",25139,"F",2474.00421470196,44.317,7.81399737791122,3.81368223802878
2020,"post-mast","KL",25142,"M",789.325154214436,44.317,6.67244444839533,3.81368223802878
2021,"non-mast","KL",25142,"M",0,0.236,0,0.211880359035499
2020,"post-mast","KL",25146,"M",145.298660228528,44.317,4.98565015028441,3.81368223802878
2020,"post-mast","KL",25150,"F",3879.86692718339,44.317,8.26381384250055,3.81368223802878
2021,"non-mast","KL",25150,"F",0,0.236,0,0.211880359035499
2022,"mast","KL",25150,"F",355.261769243446,2848.786,5.87566576751,7.95499918272417
2020,"post-mast","KL",25153,"M",0,44.317,0,3.81368223802878
2021,"non-mast","KL",25153,"M",0,0.236,0,0.211880359035499
2020,"post-mast","KL",25154,"M",0,44.317,0,3.81368223802878
2020,"post-mast","SU",25155,"F",1231.5043202072,18.315,7.11680341114981,2.96088199611824
2020,"post-mast","SU",25156,"F",286.34308040532,18.315,5.66067690394454,2.96088199611824
2021,"non-mast","SU",25156,"F",0,0.329,0,0.284426779731108
2022,"mast","SU",25156,"F",22717.6418762712,2459.652,10.0309410944758,7.80818163445975
2023,"post-mast","SU",25156,"F",0,12.043,0,2.56825159138815
2024,"non-mast","SU",25156,"F",357.356164345839,41.215,5.88152736431748,3.74277560812146
2020,"post-mast","SU",25157,"M",122.936629187351,18.315,4.81977038003123,2.96088199611824
2020,"post-mast","SU",25158,"M",316.613634619596,18.315,5.76083565861396,2.96088199611824
2021,"non-mast","SU",25158,"M",0,0.329,0,0.284426779731108
2021,"non-mast","SU",25161,"M",0,0.329,0,0.284426779731108
2020,"post-mast","SU",25166,"M",8.63937979737193,18.315,2.26585677018057,2.96088199611824
2020,"post-mast","KL",25167,"M",407.970712653675,44.317,6.01364354627515,3.81368223802878
2020,"post-mast","SU",25168,"M",0,18.315,0,2.96088199611824
2020,"post-mast","SU",25169,"M",0,18.315,0,2.96088199611824
2021,"non-mast","SU",25169,"M",0,0.329,0,0.284426779731108
2020,"post-mast","KL",25174,"F",0,44.317,0,3.81368223802878
2021,"non-mast","KL",25174,"F",0,0.236,0,0.211880359035499
2022,"mast","KL",25174,"F",12296.8808695434,2848.786,9.4171822394884,7.95499918272417
2023,"post-mast","KL",25174,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25174,"F",59.9956930373051,62.483,4.11080325573478,4.15077215352074
2020,"post-mast","SU",25176,"M",0,18.315,0,2.96088199611824
2021,"non-mast","KL",25179,"F",0,0.236,0,0.211880359035499
2021,"non-mast","KL",25186,"F",0,0.236,0,0.211880359035499
2023,"post-mast","KL",25186,"F",23.8237442897226,4.085,3.21180062616338,1.62629502950052
2024,"non-mast","KL",25186,"F",3509.74804268235,62.483,8.1635844113269,4.15077215352074
2021,"non-mast","SU",25207,"M",0,0.329,0,0.284426779731108
2021,"non-mast","KL",25218,"F",0,0.236,0,0.211880359035499
2021,"non-mast","SU",25224,"M",0,0.329,0,0.284426779731108
2021,"non-mast","SU",25230,"F",0,0.329,0,0.284426779731108
2022,"mast","SU",25230,"F",32890.1188885949,2459.652,10.4009579577165,7.80818163445975
2023,"post-mast","SU",25230,"F",2098.45299290408,12.043,7.64943211021133,2.56825159138815
2024,"non-mast","SU",25230,"F",29061.9137072706,41.215,10.2772181973173,3.74277560812146
2021,"non-mast","SU",25235,"F",0,0.329,0,0.284426779731108
2022,"mast","KL",25239,"F",649.131582047991,2848.786,6.47717477632269,7.95499918272417
2023,"post-mast","KL",25239,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25239,"F",0,62.483,0,4.15077215352074
2021,"non-mast","KL",25240,"F",0,0.236,0,0.211880359035499
2022,"mast","KL",25245,"F",5362.7968344482,2848.786,8.5874273679289,7.95499918272417
2021,"non-mast","KL",25255,"M",0,0.236,0,0.211880359035499
2021,"non-mast","KL",25257,"M",0,0.236,0,0.211880359035499
2021,"non-mast","KL",25275,"F",0,0.236,0,0.211880359035499
2023,"post-mast","KL",25275,"F",167.333442034956,4.085,5.12594678635926,1.62629502950052
2024,"non-mast","KL",25275,"F",2602.28591472354,62.483,7.86452973942491,4.15077215352074
2021,"non-mast","KL",25276,"F",0,0.236,0,0.211880359035499
2021,"non-mast","KL",25290,"F",0,0.236,0,0.211880359035499
2022,"mast","KL",25290,"F",31241.8299430115,2848.786,10.3495451870151,7.95499918272417
2023,"post-mast","KL",25290,"F",248.873043026566,4.085,5.52095296098026,1.62629502950052
2024,"non-mast","KL",25290,"F",1832.59571459405,62.483,7.51403418936348,4.15077215352074
2021,"non-mast","SU",25302,"F",0,0.329,0,0.284426779731108
2021,"non-mast","SU",25320,"F",0,0.329,0,0.284426779731108
2022,"mast","SU",25320,"F",4135.36676721363,2459.652,8.32757308904917,7.80818163445975
2021,"non-mast","KL",25330,"M",0,0.236,0,0.211880359035499
2021,"non-mast","KL",25331,"M",0,0.236,0,0.211880359035499
2022,"mast","KL",25331,"M",44011.8804810784,2848.786,10.6922376082673,7.95499918272417
2021,"non-mast","KL",25337,"M",0,0.236,0,0.211880359035499
2021,"non-mast","SU",25342,"F",0,0.329,0,0.284426779731108
2022,"mast","SU",25342,"F",680.678408277789,2459.652,6.52455800451784,7.80818163445975
2023,"post-mast","SU",25342,"F",5.80321976288115,12.043,1.91739599466024,2.56825159138815
2024,"non-mast","SU",25342,"F",519.846317706511,41.215,6.2554550226282,3.74277560812146
2021,"non-mast","KL",25346,"M",0,0.236,0,0.211880359035499
2022,"mast","KL",25356,"F",10231.4473244255,2848.786,9.23331906048382,7.95499918272417
2021,"non-mast","KL",25383,"F",0,0.236,0,0.211880359035499
2021,"non-mast","SU",25386,"F",0,0.329,0,0.284426779731108
2023,"post-mast","SU",25386,"F",22.9074464324256,12.043,3.17418997662107,2.56825159138815
2021,"non-mast","KL",25397,"M",0,0.236,0,0.211880359035499
2021,"non-mast","KL",25406,"F",0,0.236,0,0.211880359035499
2021,"non-mast","SU",25409,"F",0,0.329,0,0.284426779731108
2022,"mast","SU",25409,"F",44817.4371973364,2459.652,10.7103748783252,7.80818163445975
2022,"mast","KL",25410,"F",9265.6039329875,2848.786,9.13417224116621,7.95499918272417
2021,"non-mast","KL",25413,"M",0,0.236,0,0.211880359035499
2021,"non-mast","SU",25415,"F",0,0.329,0,0.284426779731108
2021,"non-mast","SU",25416,"M",0,0.329,0,0.284426779731108
2021,"non-mast","KL",25417,"M",0,0.236,0,0.211880359035499
2022,"mast","KL",25422,"M",44672.7930355774,2848.786,10.7071423231115,7.95499918272417
2023,"post-mast","KL",25422,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25422,"M",18747.4541602971,62.483,9.83886658321564,4.15077215352074
2022,"mast","KL",25423,"M",51455.0334257491,2848.786,10.8484830021371,7.95499918272417
2024,"non-mast","KL",25423,"M",393.615379556021,62.483,5.97791156788228,4.15077215352074
2022,"mast","SU",25435,"F",1915.97881960808,2459.652,7.55850569426686,7.80818163445975
2022,"mast","KL",25437,"M",35363.1631722083,2848.786,10.4734542465917,7.95499918272417
2023,"post-mast","KL",25437,"M",406.607174175554,4.085,6.01030390221319,1.62629502950052
2024,"non-mast","KL",25437,"M",19226.5470399695,62.483,9.86409927142254,4.15077215352074
2022,"mast","SU",25440,"M",30507.4826602349,2459.652,10.325760043935,7.80818163445975
2022,"mast","KL",25450,"F",12035.2451063616,2848.786,9.39567780197941,7.95499918272417
2022,"mast","KL",25455,"M",37570.0447448925,2848.786,10.533988946137,7.95499918272417
2022,"mast","KL",25457,"F",1601.6886545552,2848.786,7.37943790701721,7.95499918272417
2022,"mast","SU",25461,"M",4157.46154471309,2459.652,8.33290046387224,7.80818163445975
2023,"post-mast","SU",25461,"M",0,12.043,0,2.56825159138815
2024,"non-mast","SU",25461,"M",133.517687777566,41.215,4.90169569803542,3.74277560812146
2022,"mast","SU",25462,"M",24621.8397234283,2459.652,10.1114297352247,7.80818163445975
2023,"post-mast","SU",25462,"M",1715.1677808583,12.043,7.44784904966125,2.56825159138815
2024,"non-mast","SU",25462,"M",5558.87366760194,41.215,8.62333066533216,3.74277560812146
2022,"mast","SU",25476,"M",33021.0840323415,2459.652,10.4049318297266,7.80818163445975
2023,"post-mast","SU",25476,"M",0,12.043,0,2.56825159138815
2024,"non-mast","SU",25476,"M",0,41.215,0,3.74277560812146
2022,"mast","SU",25477,"M",6281.22181177109,2459.652,8.74547898857602,7.80818163445975
2023,"post-mast","SU",25477,"M",0,12.043,0,2.56825159138815
2024,"non-mast","SU",25477,"M",1612.68422884276,41.215,7.38627518461006,3.74277560812146
2022,"mast","SU",25478,"M",45871.9651313914,2459.652,10.7336312275642,7.80818163445975
2023,"post-mast","SU",25478,"M",782.191120896909,12.043,6.66337675419712,2.56825159138815
2024,"non-mast","SU",25478,"M",23303.2871067779,41.215,10.0563926186277,3.74277560812146
2022,"mast","SU",25485,"M",93959.8548226539,2459.652,11.4506335364609,7.80818163445975
2023,"post-mast","SU",25485,"M",44.4077211554307,12.043,3.81568216009,2.56825159138815
2024,"non-mast","SU",25485,"M",13707.8159451635,41.215,9.52579440450607,3.74277560812146
2022,"mast","SU",25486,"F",5023.60300263093,2459.652,8.5221017253547,7.80818163445975
2024,"non-mast","SU",25486,"F",991.521548057979,41.215,6.90024872321532,3.74277560812146
2022,"mast","KL",25487,"M",10347.6208027614,2848.786,9.24460853404233,7.95499918272417
2023,"post-mast","KL",25487,"M",394.291694641169,4.085,5.9796239598142,1.62629502950052
2024,"non-mast","KL",25487,"M",6453.35490924903,62.483,8.77251036168706,4.15077215352074
2022,"mast","KL",25488,"M",6302.73299480192,2848.786,8.74889727575524,7.95499918272417
2023,"post-mast","KL",25488,"M",149.094751351616,4.085,5.01126677035059,1.62629502950052
2024,"non-mast","KL",25488,"M",574.213323906134,62.483,6.3547409700922,4.15077215352074
2022,"mast","KL",25513,"F",1894.06402918772,2848.786,7.54700790543527,7.95499918272417
