"squirrel_id","sex","date","repro_stage","detail","grid","locx","locy","food_type"
12133,"M","2013-05-18","MATING",2,"JO","14.2","16.4","capital"
11595,"M","2013-05-19","MATING",2,"JO","16.9","9","capital"
13205,"M","2013-05-19","MATING",3,"JO","8.8","10.1","income"
19266,"M","2013-05-19","MATING",4,"JO","6.7","1.4","income"
12075,"M","2013-05-20","MATING",2,"AG","6.3","5.6","capital"
12120,"M","2013-05-20","MATING",2,"AG","1.0","2.2","capital"
13071,"M","2013-05-20","MATING",4,"AG","13.6","17","income"
13142,"M","2013-05-20","MATING",2,"AG","9.0","12","capital"
19314,"M","2013-05-20","MATING",2,"AG","4.9","17.8","capital"
12479,"M","2013-05-20","MATING",2,"SU","19.3","8.2","capital"
12028,"M","2013-05-21","MATING",3,"SU","-0.7","6","income"
12880,"M","2013-05-21","MATING",2,"AG","2.1","1.5","capital"
19312,"M","2013-05-21","MATING",3,"AG","7.8","8.7","income"
11614,"M","2013-05-21","MATING",2,"KL","-8.3","12.3","capital"
12018,"M","2013-05-21","MATING",4,"KL","-1.8","6.7","income"
11660,"M","2013-05-21","MATING",2,"JO","16.1","17.9","capital"
12445,"M","2013-05-22","MATING",2,"KL","9.2","5.1","capital"
13238,"M","2013-05-22","MATING",2,"AG","20.5","6.5","capital"
12962,"M","2013-05-23","MATING",2,"AG","5.3","17.3","capital"
19376,"M","2013-05-23","MATING",2,"AG","7.8","8.8","capital"
19485,"M","2013-05-23","MATING",2,"AG","1.9","12.4","capital"
13619,"M","2013-05-23","MATING",4,"AG","17.2","21.8","income"
19312,"M","2013-05-23","MATING",2,"AG","14.0","15.5","capital"
19368,"M","2013-05-23","MATING",5,"AG","15.5","21.6","income"
19371,"M","2013-05-23","MATING",5,"AG","15.5","21.7","income"
19371,"M","2013-05-23","MATING",5,"AG","15.5","21.6","income"
10531,"M","2013-05-23","MATING",27,"KL","5.7","6.5","income"
11402,"M","2013-05-23","MATING",3,"JO","16.0","5.7","income"
12364,"M","2013-05-28","MATING",2,"KL","10.0","11.3","capital"
12075,"M","2013-05-28","MATING",2,"AG","6.8","5.4","capital"
12962,"M","2013-05-28","MATING",2,"AG","5.1","17.2","capital"
13142,"M","2013-05-28","MATING",2,"AG","9.0","11.9","capital"
11604,"M","2013-05-29","MATING",3,"JO","13.5","6.7","income"
11765,"M","2013-05-29","MATING",2,"JO","11.3","3.2","capital"
11765,"M","2013-05-29","MATING",3,"JO","11.2","0.9","income"
12136,"M","2013-05-29","MATING",3,"KL","9.7","16.2","income"
12353,"M","2013-05-29","MATING",3,"AG","7.0","0.3","income"
19316,"M","2013-05-29","MATING",2,"AG","5.0","18.2","capital"
19397,"M","2013-05-20","MATING",2,"AG","0.8","18.3","capital"
12136,"M","2013-05-30","MATING",3,"KL","9.6","16.2","income"
11765,"M","2013-05-30","MATING",4,"JO","11.2","8.7","income"
13080,"M","2013-05-30","MATING",3,"JO","7.8","9.8","income"
13245,"M","2013-05-30","MATING",4,"AG","14.9","19.3","income"
12236,"M","2013-06-02","MATING",4,"KL","5.0","10.8","income"
11352,"M","2013-06-02","MATING",2,"JO","9.1","11.7","capital"
19252,"M","2013-06-02","MATING",2,"AG","15.9","5.4","capital"
19306,"M","2013-06-02","MATING",2,"AG","18.2","-0.2","capital"
19316,"M","2013-06-02","MATING",2,"AG","7.9","11.4","capital"
19329,"M","2013-06-03","MATING",2,"JO","10.0","17.6","capital"
19348,"M","2013-06-04","MATING",4,"AG","17.0","-0.9","income"
19405,"M","2013-06-04","MATING",19,"AG","14.9","9.1","income"
11352,"M","2013-06-04","MATING",2,"JO","9.1","11.3","capital"
11818,"M","2013-06-04","MATING",2,"JO","9.0","8.6","capital"
13080,"M","2013-06-04","MATING",2,"JO","7.4","10.3","capital"
10617,"M","2013-06-04","MATING",2,"AG","13.7","5.1","capital"
10318,"F","2013-06-05","LACTATING",3,"KL","6.3","3.3","income"
10318,"F","2013-06-05","LACTATING",2,"KL","6.8","3.4","capital"
11775,"F","2013-06-05","LACTATING",3,"KL","2.7","5.6","income"
11953,"F","2013-06-05","LACTATING",2,"SU","15.1","2.5","capital"
13097,"F","2013-06-05","LACTATING",3,"SU","8.7","5.6","income"
13130,"F","2013-06-05","LACTATING",4,"SU","8.3","4.1","income"
12423,"F","2013-06-05","LACTATING",4,"KL","2.4","8.8","income"
12586,"F","2013-06-05","LACTATING",2,"AG","14.9","9","capital"
12731,"F","2013-06-05","LACTATING",4,"AG","22.4","2.5","income"
19353,"F","2013-06-05","LACTATING",2,"AG","20.8","0.6","capital"
11943,"F","2013-06-05","LACTATING",2,"SU","21.0","1","capital"
10613,"F","2013-06-06","LACTATING",2,"AG","16.9","17.5","capital"
10613,"F","2013-06-06","LACTATING",2,"AG","16.0","17.7","capital"
13023,"F","2013-06-06","LACTATING",2,"AG","19.0","8.4","capital"
19249,"F","2013-06-06","LACTATING",4,"AG","13.4","20.1","income"
19267,"F","2013-06-08","LACTATING",3,"SU","11.4","6.3","income"
10383,"M","2013-05-11","MATING",4,"JO","11.6","8.4","income"
11460,"M","2013-05-13","MATING",2,"KL","8.6","3.5","capital"
12025,"M","2013-05-25","MATING",2,"SU","10.4","10.4","capital"
12657,"M","2013-06-04","MATING",2,"KL","10.7","5.6","capital"
11775,"F","2013-06-09","LACTATING",2,"KL","1.0","6","capital"
10526,"F","2013-06-09","LACTATING",2,"JO","12.9","3.3","capital"
11375,"F","2013-06-09","LACTATING",2,"JO","6.1","3.1","capital"
11726,"F","2013-06-09","LACTATING",2,"JO","13.2","4","capital"
11965,"F","2013-06-09","LACTATING",2,"JO","9.2","16.7","capital"
12318,"F","2013-06-09","LACTATING",19,"JO","9.9","18.3","income"
12180,"F","2013-06-09","LACTATING",3,"SU","11.5","14.1","income"
13000,"F","2013-06-09","LACTATING",5,"SU","19.3","4.2","income"
11349,"F","2013-06-09","LACTATING",2,"AG","11.3","0.2","capital"
12606,"F","2013-06-09","LACTATING",2,"AG","10.7","19.5","capital"
11537,"F","2013-06-09","LACTATING",16,"KL","13.8","4.0","income"
11002,"F","2013-06-10","LACTATING",2,"SU","5.0","17.4","capital"
10342,"F","2013-06-10","LACTATING",2,"KL","6.9","1.2","capital"
11841,"F","2013-06-10","LACTATING",9,"KL","1.0","12.7","income"
13476,"F","2013-06-10","LACTATING",4,"AG","20.8","0.1","income"
11619,"F","2013-06-11","LACTATING",4,"KL","-5.8","10.7","income"
11775,"F","2013-06-11","LACTATING",2,"KL","2.6","5.4","capital"
12012,"F","2013-06-11","LACTATING",4,"KL","11.6","6.2","income"
13012,"F","2013-06-11","LACTATING",2,"KL","8.4","2.2","capital"
11905,"F","2013-06-11","LACTATING",19,"JO","0.9","0.7","income"
12731,"F","2013-06-11","LACTATING",4,"AG","22.9","2","income"
13023,"F","2013-06-11","LACTATING",3,"AG","19.0","8.5","income"
13023,"F","2013-06-11","LACTATING",19,"AG","19.3","8.8","income"
10613,"F","2013-06-11","LACTATING",2,"AG","16.0","17.3","capital"
10717,"F","2013-06-11","LACTATING",2,"AG","9.6","17.5","capital"
11926,"F","2013-06-11","LACTATING",4,"AG","20.0","3.9","income"
11344,"F","2013-06-11","LACTATING",9,"KL","9.3","17.7","income"
13667,"F","2013-06-12","LACTATING",2,"SU","8.2","2.6","capital"
12628,"F","2013-06-12","LACTATING",23,"KL","-6","10.1","income"
13305,"F","2013-06-12","LACTATING",9,"KL","11.6","7","income"
11994,"F","2013-06-12","LACTATING",23,"JO","3.7","10.8","income"
13060,"F","2013-06-12","LACTATING",5,"JO","0.2","0.6","income"
12190,"F","2013-06-12","LACTATING",1,"KL","-2.1","4.2","income"
12190,"F","2013-06-12","LACTATING",1,"KL","-2.2","4.3","income"
10895,"F","2013-06-12","LACTATING",2,"AG","2.0","13.8","capital"
11349,"F","2013-06-12","LACTATING",4,"AG","11.3","0.3","income"
13269,"F","2013-06-12","LACTATING",4,"AG","6.2","14","income"
12183,"F","2013-06-11","LACTATING",2,"AG","12.9","20.3","capital"
13627,"F","2013-06-13","LACTATING",4,"AG","20.6","20","income"
11576,"F","2013-06-13","LACTATING",4,"SU","3.5","4.2","income"
11375,"F","2013-06-13","LACTATING",5,"JO","6.3","3.1","income"
11375,"F","2013-06-13","LACTATING",4,"JO","6.4","3.1","income"
19422,"F","2013-06-13","LACTATING",2,"JO","13.2","17.3","capital"
13010,"F","2013-06-13","LACTATING",2,"KL","3.8","0.3","capital"
13288,"F","2013-06-13","LACTATING",9,"KL","2.4","15.7","income"
19257,"F","2013-06-13","LACTATING",2,"KL","4.2","7.1","capital"
19349,"F","2013-06-12","LACTATING",2,"AG","17.0","7.5","capital"
12190,"F","2013-06-13","LACTATING",2,"KL","-2.5","4.4","capital"
13185,"F","2013-06-13","LACTATING",2,"KL","4.1","3.6","capital"
10318,"F","2013-06-13","LACTATING",9,"KL","-1.5","1.4","income"
10270,"F","2013-06-15","LACTATING",4,"AG","17.3","11.3","income"
10895,"F","2013-06-15","LACTATING",4,"AG","2.0","14.4","income"
12554,"F","2013-06-15","LACTATING",2,"AG","0.9","0.3","capital"
19358,"F","2013-06-15","LACTATING",4,"AG","1.0","0.6","income"
19358,"F","2013-06-15","LACTATING",2,"AG","1.0","0.5","capital"
13097,"F","2013-06-15","LACTATING",23,"SU","8.3","9.4","income"
10918,"F","2013-06-16","LACTATING",23,"SU","2.9","18.1","income"
12026,"F","2013-06-16","LACTATING",2,"SU","15.0","8.4","capital"
11678,"F","2013-06-16","LACTATING",2,"JO","17.3","9.9","capital"
10613,"F","2013-06-16","LACTATING",2,"AG","15.9","17.8","capital"
10895,"F","2013-06-16","LACTATING",4,"AG","2.2","14.1","income"
12606,"F","2013-06-16","LACTATING",2,"AG","10.8","19.6","capital"
13156,"F","2013-06-16","LACTATING",2,"AG","2.7","17.6","capital"
19570,"F","2013-06-16","LACTATING",2,"AG","9.9","12","capital"
13204,"F","2013-06-16","LACTATING",2,"JO","12.1","13.7","capital"
11775,"F","2013-06-17","LACTATING",2,"KL","2.5","5.4","capital"
12625,"F","2013-06-17","LACTATING",4,"KL","13.6","7.9","income"
13305,"F","2013-06-17","LACTATING",2,"KL","12.6","7.4","capital"
13646,"F","2013-06-17","LACTATING",2,"KL","-3.5","8","capital"
11576,"F","2013-06-17","LACTATING",2,"SU","3.3","4.2","capital"
11260,"F","2013-06-17","LACTATING",2,"JO","8.0","8.6","capital"
13427,"F","2013-06-17","LACTATING",5,"JO","12.3","11.8","income"
10613,"F","2013-06-17","LACTATING",4,"AG","16.0","17.6","income"
13023,"F","2013-06-17","LACTATING",2,"AG","19.0","8.3","capital"
11726,"F","2013-06-18","LACTATING",2,"JO","13.3","4","capital"
11794,"F","2013-06-18","LACTATING",23,"JO","8.4","17.6","income"
10046,"F","2013-06-18","LACTATING",2,"KL","0.5","2.7","capital"
12190,"F","2013-06-18","LACTATING",19,"KL","-2.5","4.3","income"
13092,"F","2013-06-18","LACTATING",3,"SU","-2.5","6.2","income"
10613,"F","2013-06-18","LACTATING",4,"AG","16.0","18","income"
12722,"F","2013-06-18","LACTATING",2,"AG","15.1","21.4","capital"
19264,"F","2013-06-18","LACTATING",17,"AG","20.0","-0.5","income"
10456,"F","2013-06-19","LACTATING",2,"JO","14.0","16.6","capital"
11260,"F","2013-06-19","LACTATING",4,"JO","8.0","8.6","income"
11872,"F","2013-06-19","LACTATING",19,"JO","8.8","12.1","income"
13688,"F","2013-06-19","LACTATING",2,"JO","6.8","1","capital"
12012,"F","2013-06-19","LACTATING",19,"KL","14.0","5.8","income"
12210,"F","2013-06-19","LACTATING",31,"KL","-1.5","7.9","income"
12423,"F","2013-06-19","LACTATING",4,"KL","3.0","8.8","income"
19529,"F","2013-06-19","LACTATING",5,"KL","15.6","2.8","income"
11946,"F","2013-06-20","LACTATING",19,"SU","20.1","5.9","income"
13092,"F","2013-06-20","LACTATING",13,"SU","-2","7.2","income"
13092,"F","2013-06-20","LACTATING",4,"SU","-2.4","6.7","income"
12731,"F","2013-06-20","LACTATING",2,"AG","22.7","2.1","capital"
19351,"F","2013-06-20","LACTATING",4,"AG","19.9","7.8","income"
19544,"F","2013-06-20","LACTATING",4,"AG","3.2","16.9","income"
12195,"F","2013-06-23","LACTATING",13,"AG","14.0","13","income"
12558,"F","2013-06-23","LACTATING",2,"AG","14.0","15","capital"
12586,"F","2013-06-23","LACTATING",2,"AG","15.0","9.4","capital"
19402,"F","2013-06-23","LACTATING",13,"AG","13.9","20.1","income"
19436,"F","2013-06-23","LACTATING",2,"AG","20.0","8.2","capital"
19823,"F","2013-06-23","LACTATING",16,"AG","17.2","-0.4","income"
10995,"F","2013-06-23","LACTATING",2,"KL","9.3","1.9","capital"
12827,"F","2013-06-23","LACTATING",2,"KL","0.5","13.7","capital"
13012,"F","2013-06-23","LACTATING",2,"KL","9.0","2.3","capital"
13092,"F","2013-06-23","LACTATING",13,"SU","-2.1","7.1","income"
12535,"F","2013-06-23","LACTATING",23,"AG","8.9","23.9","income"
12535,"F","2013-06-23","LACTATING",23,"AG","9.1","24.1","income"
13156,"F","2013-06-23","LACTATING",16,"AG","2.1","17","income"
19432,"F","2013-06-24","LACTATING",19,"JO","9.0","15.6","income"
19553,"F","2013-06-24","LACTATING",5,"JO","5.9","17.8","income"
10318,"F","2013-06-24","LACTATING",2,"KL","3.4","0.8","capital"
11256,"F","2013-06-24","LACTATING",19,"KL","4.7","5.4","income"
11344,"F","2013-06-24","LACTATING",5,"KL","11.2","10.3","income"
11344,"F","2013-06-24","LACTATING",2,"KL","11.2","20.2","capital"
12190,"F","2013-06-24","LACTATING",2,"KL","-2.4","4.2","capital"
13288,"F","2013-06-24","LACTATING",19,"KL","1.8","14.4","income"
10318,"F","2013-06-26","LACTATING",2,"KL","6.1","2.9","capital"
11344,"F","2013-06-26","LACTATING",13,"KL","10.3","20","income"
11344,"F","2013-06-26","LACTATING",2,"KL","10.2","20.7","capital"
11775,"F","2013-06-27","LACTATING",2,"KL","2.4","5.6","capital"
13412,"F","2013-06-27","LACTATING",31,"KL","-7.1","12.4","income"
13627,"F","2013-06-27","LACTATING",2,"AG","20.6","20","capital"
13228,"F","2013-06-27","LACTATING",19,"JO","9.2","8.4","income"
11946,"F","2013-06-27","LACTATING",13,"SU","20.4","4.4","income"
10526,"F","2013-06-29","LACTATING",2,"JO","12.3","3.1","capital"
11875,"F","2013-06-29","LACTATING",2,"JO","8.1","10.1","capital"
10918,"F","2013-06-29","LACTATING",19,"SU","3.0","17.8","income"
19740,"F","2013-06-30","LACTATING",3,"SU","17.0","8.7","income"
12722,"F","2013-06-30","LACTATING",2,"AG","15.4","21.7","capital"
19323,"F","2013-06-30","LACTATING",6,"AG","13.9","14.1","income"
11926,"F","2013-07-01","LACTATING",4,"AG","20.4","4.3","income"
19315,"F","2013-07-01","LACTATING",6,"AG","8.0","9.9","income"
10318,"F","2013-07-01","LACTATING",4,"KL","9.1","2.6","income"
10318,"F","2013-07-01","LACTATING",2,"KL","6.8","0.9","capital"
12629,"F","2013-07-02","LACTATING",19,"KL","-4","9.8","income"
12629,"F","2013-07-02","LACTATING",6,"KL","-4","9.8","income"
12082,"F","2013-07-03","LACTATING",2,"AG","1.2","17.8","capital"
11775,"F","2013-07-03","LACTATING",2,"KL","0.9","5.8","capital"
12558,"F","2013-07-03","LACTATING",4,"AG","14.0","14.9","income"
19402,"F","2013-07-03","LACTATING",19,"AG","14.1","20.3","income"
13097,"F","2013-07-03","LACTATING",19,"SU","8.5","9.6","income"
10654,"F","2013-07-03","LACTATING",15,"SU","5.4","1.2","income"
13288,"F","2013-07-04","LACTATING",2,"KL","2.1","15.4","capital"
11678,"F","2013-07-04","LACTATING",2,"JO","17.2","10.2","capital"
11994,"F","2013-07-04","LACTATING",2,"JO","2.6","11.7","capital"
10650,"F","2013-07-04","LACTATING",4,"AG","3.8","-0.5","income"
10613,"F","2013-07-04","LACTATING",2,"AG","16.0","17.5","capital"
10613,"F","2013-07-04","LACTATING",2,"AG","16.0","17.5","capital"
11775,"F","2013-07-06","LACTATING",2,"KL","2.6","5.3","capital"
12423,"F","2013-07-06","LACTATING",1,"KL","3.0","8.9","income"
12423,"F","2013-07-06","LACTATING",19,"KL","3.0","8","income"
13084,"F","2013-07-06","LACTATING",4,"KL","14.6","4.7","income"
19649,"F","2013-07-06","LACTATING",19,"KL","8.4","6","income"
19649,"F","2013-07-06","LACTATING",19,"KL","8.4","6.2","income"
19766,"F","2013-07-06","LACTATING",19,"KL","0.4","12.7","income"
12003,"F","2013-07-06","LACTATING",6,"SU","4.2","1.7","income"
13206,"F","2013-07-07","LACTATING",5,"JO","14.3","12.6","income"
12586,"F","2013-07-07","LACTATING",2,"AG","15.0","9","capital"
19264,"F","2013-07-07","LACTATING",6,"AG","20.0","4.9","income"
19325,"F","2013-07-07","LACTATING",6,"AG","16.1","12.2","income"
19351,"F","2013-07-07","LACTATING",5,"AG","18.9","7.2","income"
19437,"F","2013-07-07","LACTATING",6,"AG","20.4","8.8","income"
10895,"F","2013-07-08","LACTATING",2,"AG","2.3","14.3","capital"
12605,"F","2013-07-08","LACTATING",6,"AG","10.6","17.3","income"
12625,"F","2013-07-08","LACTATING",2,"KL","13.0","7.7","capital"
13010,"F","2013-07-08","LACTATING",23,"KL","3.6","0.6","income"
19655,"F","2013-07-08","LACTATING",23,"KL","8.0","9.1","income"
19700,"F","2013-07-08","LACTATING",7,"KL","9.4","2","income"
11375,"F","2013-07-08","LACTATING",2,"JO","6.1","3.1","capital"
12846,"F","2013-07-09","LACTATING",19,"JO","6.6","4.5","income"
11738,"F","2013-07-09","LACTATING",2,"AG","7.8","8.8","capital"
12605,"F","2013-07-09","LACTATING",6,"AG","9.6","17.3","income"
12606,"F","2013-07-09","LACTATING",2,"AG","10.8","19.4","capital"
19311,"F","2013-07-09","LACTATING",32,"AG","8.3","13.8","income"
19313,"F","2013-07-09","LACTATING",16,"AG","2.8","5","income"
19358,"F","2013-07-09","LACTATING",31,"AG","3.6","-0.8","income"
11370,"F","2013-07-11","LACTATING",2,"JO","14.3","14.3","capital"
13085,"F","2013-07-11","LACTATING",5,"SU","9.7","6.1","income"
11946,"F","2013-07-11","LACTATING",19,"SU","20.3","6.7","income"
11738,"F","2013-07-12","LACTATING",2,"AG","7.9","9.9","capital"
19325,"F","2013-07-12","LACTATING",31,"AG","16.1","12.2","income"
19650,"F","2013-07-12","LACTATING",2,"KL","9.2","6","capital"
19588,"F","2013-07-12","LACTATING",5,"JO","8.1","6.4","income"
11577,"F","2013-07-12","LACTATING",5,"SU","2.6","10.5","income"
13450,"F","2013-07-12","LACTATING",4,"AG","12.9","0.4","income"
19347,"F","2013-07-12","LACTATING",2,"AG","16.0","-0.9","capital"
13286,"F","2013-07-12","LACTATING",4,"AG","13.1","3.7","income"
13012,"F","2013-07-14","LACTATING",2,"KL","8.9","2.4","capital"
19865,"F","2013-07-14","LACTATING",31,"KL","-1.3","14","income"
11729,"F","2013-07-14","LACTATING",2,"JO","9.6","-0.9","capital"
12423,"F","2013-07-07","LACTATING",2,"KL","2.5","10.6","capital"
12524,"F","2013-07-15","LACTATING",19,"SU","8.4","10.6","income"
19267,"F","2013-07-15","LACTATING",5,"SU","11.0","6.1","income"
19390,"F","2013-07-15","LACTATING",6,"AG","3.2","17.1","income"
12462,"F","2013-07-16","LACTATING",6,"SU","-1.1","3","income"
12210,"F","2013-07-16","LACTATING",5,"KL","-3.2","7.8","income"
12629,"F","2013-07-16","LACTATING",32,"KL","-4.9","10.1","income"
19772,"F","2013-07-17","LACTATING",19,"KL","10.3","20.4","income"
11737,"F","2013-07-17","LACTATING",2,"AG","9.9","8.9","capital"
11678,"F","2013-07-20","LACTATING",2,"JO","17.3","10","capital"
19347,"F","2013-07-20","LACTATING",6,"AG","16.0","-0.9","income"
19437,"F","2013-07-20","LACTATING",6,"AG","19.8","8.8","income"
13130,"F","2013-07-20","LACTATING",4,"SU","8.4","5.2","income"
12625,"F","2013-07-21","LACTATING",13,"KL","13.3","7.8","income"
13228,"F","2013-07-22","LACTATING",2,"JO","1.0","4.3","capital"
13564,"F","2013-07-22","LACTATING",2,"AG","5.0","0","capital"
12369,"F","2013-07-23","LACTATING",2,"JO","15.8","12.4","capital"
11816,"F","2013-07-23","LACTATING",6,"JO","3.9","3","income"
19417,"F","2013-07-23","LACTATING",6,"JO","7.9","17.9","income"
19665,"F","2013-07-23","LACTATING",6,"JO","7.1","17.6","income"
19666,"F","2013-07-23","LACTATING",6,"JO","6.6","17.6","income"
11775,"F","2013-07-23","LACTATING",4,"KL","2.8","5","income"
11686,"F","2013-07-23","LACTATING",2,"AG","14.2","4.5","capital"
12722,"F","2013-07-23","LACTATING",6,"AG","15.3","22.1","income"
11499,"F","2013-07-23","LACTATING",6,"AG","4.4","17.5","income"
12082,"F","2013-07-23","LACTATING",2,"AG","0.8","18.3","capital"
19315,"F","2013-07-23","LACTATING",31,"AG","8.0","10.3","income"
12303,"F","2013-07-24","LACTATING",2,"KL","6.3","6.6","capital"
11678,"F","2013-07-24","LACTATING",4,"JO","17.0","10","income"
13295,"F","2013-07-24","LACTATING",2,"JO","19.1","10.1","capital"
13305,"F","2013-07-25","LACTATING",4,"KL","10.8","7.5","income"
11685,"F","2013-07-25","LACTATING",4,"AG","11.8","4","income"
11897,"F","2013-07-25","LACTATING",4,"KL","16.5","1.2","income"
12629,"F","2013-07-28","LACTATING",4,"KL","-4.5","10.1","income"
19553,"F","2013-07-29","LACTATING",6,"JO","6.0","17","income"
19576,"F","2013-07-29","LACTATING",6,"JO","6.0","16","income"
12074,"F","2013-07-29","LACTATING",2,"AG","9.0","2","capital"
12269,"F","2013-07-29","LACTATING",31,"AG","12.0","18","income"
19509,"F","2013-07-30","LACTATING",2,"JO","8.7","5","capital"
19642,"F","2013-07-30","LACTATING",6,"JO","6.0","16.2","income"
12625,"F","2013-07-31","LACTATING",31,"KL","13.5","7.8","income"
12788,"F","2013-07-31","LACTATING",31,"AG","16.0","3.9","income"
13625,"F","2013-07-31","LACTATING",6,"AG","18.7","18","income"
12074,"F","2013-07-31","LACTATING",4,"AG","9.0","2.3","income"
11998,"F","2013-08-01","LACTATING",2,"SU","5.9","11.6","capital"
13085,"F","2013-08-01","LACTATING",2,"SU","9.5","6.4","capital"
13438,"F","2013-08-01","LACTATING",4,"SU","7.8","11.2","income"
11685,"F","2013-08-01","LACTATING",31,"AG","11.5","4.4","income"
12195,"F","2013-08-01","LACTATING",6,"AG","13.7","12.8","income"
12647,"F","2013-08-01","LACTATING",32,"AG","14.2","2.7","income"
13450,"F","2013-08-01","LACTATING",31,"AG","13.0","0.3","income"
