"grid","census_date","year","reflo","locx","locy","squirrel_id"
"SU",1999-05-15,1999,"S4","S.0","4.0",5347
"SU",1999-05-15,1999,"O11","O.0","11.0",5350
"SU",1999-05-15,1999,"M2","M.1","2.0",5361
"SU",1999-05-15,1999,"-33","-3.0","3.0",5365
"SU",1999-05-15,1999,"B1.","B.0","1.5",5378
"SU",1999-05-15,1999,"G8","F.9","8.1",5411
"SU",1999-05-15,1999,"D9.","D.1","9.4",5463
"SU",1999-05-15,1999,"C12","C.2","11.9",5472
"SU",1999-05-15,1999,"B17","B.0","17.0",5482
"SU",1999-05-15,1999,"K1.","K.0","1.7",5483
"SU",1999-05-15,1999,"K.13","K.5","12.8",5485
"SU",1999-05-15,1999,"N9","N.0","9.0",5499
"SU",1999-05-15,1999,"P8.","P.0","8.5",5500
"SU",1999-05-15,1999,"Q9","Q.0","8.9",5503
"SU",1999-05-15,1999,"U.2.","U.4","2.6",5517
"SU",1999-05-15,1999,"I14.","I.0","14.5",5540
"SU",1999-05-15,1999,"R4","R.0","4.0",5562
"SU",1999-05-15,1999,"R4","R.0","4.0",5562
"SU",1999-05-15,1999,"J9","J.1","9.2",5563
"SU",1999-05-15,1999,"L2","K.2","2.0",5564
"SU",1999-05-15,1999,"S1","S.3","1.1",5572
"SU",1999-05-15,1999,"Q7","Q.3","7.0",5573
"SU",1999-05-15,1999,"H.9","H.6","8.8",5580
"SU",1999-05-15,1999,"G.1","G.5","1.2",5582
"SU",1999-05-15,1999,"B.10.","B.6","10.7",5586
"SU",1999-05-15,1999,"C.10","C.4","10.2",5586
"SU",1999-05-15,1999,"T11","S.7","11.1",5666
"SU",1999-05-15,1999,"D.2.","D.5","2.4",5682
"SU",1999-05-15,1999,"H.10.","H.5","10.5",5696
"SU",1999-05-15,1999,"M.8","M.7","8.0",5725
"SU",1999-05-15,1999,"-1.16","-1.5","16.0",5749
"SU",1999-05-15,1999,"D.17.","D.4","17.1",5757
"SU",1999-05-15,1999,"C9.","C.1","9.4",5796
"SU",1999-05-15,1999,"B.18","B.3","17.8",5820
"SU",1999-05-15,1999,"C18","B.8","18.1",5820
"SU",1999-05-15,1999,"B.20","B.4","20.2",5856
"SU",1999-05-15,1999,"E.1.","E.3","1.5",5857
"SU",1999-05-15,1999,"F0","F.0","0.0",5857
"SU",1999-05-15,1999,"D9","D.0","9.0",5859
"SU",1999-05-15,1999,"K.15","K.4","15.0",5892
"SU",1999-05-15,1999,"H.12","H.5","12.0",5898
"SU",1999-05-15,1999,"L.8.","L.5","8.5",5995
"SU",1999-05-15,1999,"G11","G.2","11.2",6050
"SU",1999-05-15,1999,"C.1","C.4","1.1",6056
"SU",1999-05-15,1999,"I16","I.0","16.0",6058
"SU",1999-05-15,1999,"Q.1","Q.5","1.6",6063
"SU",1999-05-15,1999,"K.10.","K.7","10.8",6069
"SU",1999-05-15,1999,"B.6","B.8","6.1",6166
"SU",1999-05-15,1999,"-2.16","-2.4","16.7",6342
"SU",1999-05-15,1999,"M4.","M.0","4.5",6495
"SU",1999-05-15,1999,"-3.6","-3.6","6.0",6502
"SU",1999-05-15,1999,"-36","-3.0","6.0",6502
"SU",1999-05-15,1999,"E14","E.0","14.3",6508
"SU",1999-05-15,1999,"E15.","E.1","5.0",6508
"SU",1999-05-15,1999,"O4","O.0","4.0",6834
"KL",2000-05-15,2000,"-414","-4.4","14.0",4579
"KL",2000-05-15,2000,"O.2.","O.3","2.5",4682
"KL",2000-05-15,2000,"C12","C.2","12.0",4689
"KL",2000-05-15,2000,"-312.","-3.0","12.5",4694
"KL",2000-05-15,2000,"F.4","F.4","4.1",4697
"KL",2000-05-15,2000,"A15","A.0","15.0",4698
"KL",2000-05-15,2000,"B4.","B.0","4.5",4704
"KL",2000-05-15,2000,"-1.6","-1.2","5.9",4705
"KL",2000-05-15,2000,"0.12","0.4","12.0",4712
"KL",2000-05-15,2000,"K.11","K.1","11.8",4713
"KL",2000-05-15,2000,"H6","H.3","6.2",4714
"KL",2000-05-15,2000,"K6","K.0","6.2",4721
"KL",2000-05-15,2000,"H12","H.0","12.0",4722
"KL",2000-05-15,2000,"-67","-6.0","7.0",4728
"KL",2000-05-15,2000,"H4.","H.0","4.5",4735
"KL",2000-05-15,2000,"0.10","0.4","10.0",4741
"KL",2000-05-15,2000,"K.10","K.5","10.0",4752
"KL",2000-05-15,2000,"L.10.","K.9","9.8",4752
"KL",2000-05-15,2000,"B11.","A.9","11.6",4759
"KL",2000-05-15,2000,"I11.","H.3","11.6",4760
"KL",2000-05-15,2000,"-114.","-1.0","14.5",4761
"KL",2000-05-15,2000,"-59","-5.0","9.0",4766
"KL",2000-05-15,2000,"M.0.","M.5","0.5",4774
"KL",2000-05-15,2000,"B15","B.1","15.0",4776
"KL",2000-05-15,2000,"B9.","B.0","9.5",4783
"KL",2000-05-15,2000,"B.13.","B.3","13.7",4784
"KL",2000-05-15,2000,"N.2.","N.4","2.4",4792
"KL",2000-05-15,2000,"B3.","B.3","3.3",4796
"KL",2000-05-15,2000,"O6","O.5","6.4",4810
"KL",2000-05-15,2000,"-2.11","-2.4","11.0",4815
"KL",2000-05-15,2000,"E11","D.9","10.9",4816
"KL",2000-05-15,2000,"D7","D.0","7.0",4817
"KL",2000-05-15,2000,"P1","P.1","0.5",4818
"KL",2000-05-15,2000,"N0.","N.3","0.6",4822
"KL",2000-05-15,2000,"L.12","L.2","12.0",4826
"KL",2000-05-15,2000,"F1","F.0","0.7",4838
"KL",2000-05-15,2000,"D3.","D.0","3.5",4842
"KL",2000-05-15,2000,"L.1","L.5","0.9",4851
"KL",2000-05-15,2000,"M10","M.1","10.1",4865
"KL",2000-05-15,2000,"D17.","D.3","17.4",4870
"KL",2000-05-15,2000,"H11.","H.1","11.3",4879
"KL",2000-05-15,2000,"-711","-7.0","11.0",4881
"KL",2000-05-15,2000,"I.5.","I.3","5.6",4883
"KL",2000-05-15,2000,"B.7.","B.7","7.2",4884
"KL",2000-05-15,2000,"O.2","O.5","2.0",4885
"KL",2000-05-15,2000,"L8","L.0","8.0",4892
"KL",2000-05-15,2000,"I9","I.1","9.2",4895
"KL",2000-05-15,2000,"-5.11","-5.5","11.5",4897
"KL",2000-05-15,2000,"J2","J.0","2.0",4898
"KL",2000-05-15,2000,"A.3.","A.3","3.5",4906
"KL",2000-05-15,2000,"F8","F.2","8.0",4909
"KL",2000-05-15,2000,"-110","-1.1","10.2",4914
"KL",2000-05-15,2000,"L11","K.6","10.5",4916
"KL",2000-05-15,2000,"B6.","B.0","6.5",4921
"KL",2000-05-15,2000,"-49","-4.0","9.0",4923
"KL",2000-05-15,2000,"N9","M.5","7.8",4924
"KL",2000-05-15,2000,"A8","A.0","8.0",4950
"KL",2000-05-15,2000,"-0.7.","-0.6","7.5",4952
"KL",2000-05-15,2000,"I.2","I.5","1.8",4974
"KL",2000-05-15,2000,"I2.","I.1","2.6",4974
"KL",2000-05-15,2000,"D.8.","D.7","8.4",4976
"KL",2000-05-15,2000,"F9","F.0","9.0",4996
"KL",2000-05-15,2000,"J.19","J.7","19.0",5131
"KL",2000-05-15,2000,"E1","E.0","1.3",5133
"KL",2000-05-15,2000,"-612","-6.5","12.0",5135
"KL",2000-05-15,2000,"J0.","J.0","0.5",5152
"KL",2000-05-15,2000,"J0.","J.0","0.5",5152
"KL",2000-05-15,2000,"J.9","J.2","9.0",5159
"KL",2000-05-15,2000,"I10.","H.6","10.3",5166
"KL",2000-05-15,2000,"-2.4.","-2.6","4.5",5175
"KL",2000-05-15,2000,"-14","-1.0","4.0",5176
"KL",2000-05-15,2000,"J10.","I.7","10.5",5187
"KL",2000-05-15,2000,"J11","J.1","11.0",5187
"KL",2000-05-15,2000,"A10.","A.1","10.5",5194
"KL",2000-05-15,2000,"A5.","A.0","5.5",5196
"KL",2000-05-15,2000,"A.9","A.5","9.0",5231
"KL",2000-05-15,2000,"-512","-5.0","12.0",5238
"KL",2000-05-15,2000,"O1","O.0","1.0",5241
"KL",2000-05-15,2000,"H.3.","H.7","3.4",5251
"KL",2000-05-15,2000,"I.15.","I.4","15.7",5258
"KL",2000-05-15,2000,"K7.","K.0","7.5",5267
"KL",2000-05-15,2000,"B.10.","B.6","10.5",5317
"KL",2000-05-15,2000,"-613","-6.0","13.0",5339
"KL",2000-05-15,2000,"G.10.","G.1","10.5",5348
"KL",2000-05-15,2000,"0.2.","0.4","2.6",5360
"KL",2000-05-15,2000,"-0.12","-0.3","12.0",5362
"KL",2000-05-15,2000,"015","0.0","15.0",5364
"KL",2000-05-15,2000,"J.0.","J.5","0.3",5414
"KL",2000-05-15,2000,"C.2.","C.4","1.9",5418
"KL",2000-05-15,2000,"D15","C.7","14.8",5422
"KL",2000-05-15,2000,"F.0.","F.8","0.7",5461
"KL",2000-05-15,2000,"G.9.","G.4","9.5",5496
"KL",2000-05-15,2000,"J.6.","J.3","6.5",5501
"KL",2000-05-15,2000,"F15","F.0","15.0",5513
"KL",2000-05-15,2000,"-6.8","-6.5","8.0",5516
"KL",2000-05-15,2000,"-1.8.","-1.5","8.5",5518
"KL",2000-05-15,2000,"H1","H.0","0.8",5526
"KL",2000-05-15,2000,"-41.","-4.0","1.5",5527
"KL",2000-05-15,2000,"D9.","D.0","9.5",5544
"KL",2000-05-15,2000,"F5","F.0","5.0",5561
"KL",2000-05-15,2000,"04.","0.0","4.7",5575
"KL",2000-05-15,2000,"D.5.","D.5","5.6",5578
"KL",2000-05-15,2000,"-310","-3.0","10.0",5587
"KL",2000-05-15,2000,"I.20.","I.6","20.3",5602
"KL",2000-05-15,2000,"M.1.","M.4","1.5",5627
"KL",2000-05-15,2000,"-27","-2.0","6.7",5674
"KL",2000-05-15,2000,"I5","I.2","4.9",5715
"KL",2000-05-15,2000,"E7","E.3","7.1",5717
"KL",2000-05-15,2000,"C.17","C.6","16.9",5748
"KL",2000-05-15,2000,"F17","F.0","17.0",5754
"KL",2000-05-15,2000,"C.9.","C.5","9.5",5755
"KL",2000-05-15,2000,"F3","E.7","2.8",5763
"KL",2000-05-15,2000,"-53.","-5.0","3.5",5776
"KL",2000-05-15,2000,"-2.5.","-2.3","5.3",5808
"KL",2000-05-15,2000,"M.9.","M.1","9.0",5824
"KL",2000-05-15,2000,"J5","J.0","5.0",5851
"KL",2000-05-15,2000,"I11","H.8","10.9",5852
"KL",2000-05-15,2000,"C2.","C.0","2.5",5866
"KL",2000-05-15,2000,"-410","-4.5","10.5",5879
"KL",2000-05-15,2000,"G3.","G.0","3.5",5882
"KL",2000-05-15,2000,"H9","G.8","9.0",5895
"KL",2000-05-15,2000,"E4","E.0","3.5",5940
"KL",2000-05-15,2000,"F18.","F.0","18.6",5941
"KL",2000-05-15,2000,"B7.","B.0","7.5",6035
"KL",2000-05-15,2000,"G.0","G.7","0.0",6041
"KL",2000-05-15,2000,"-38","-3.0","8.0",6072
"KL",2000-05-15,2000,"-712","-7.0","12.0",6532
"KL",2000-05-15,2000,"B.5.","B.4","5.5",6770
"KL",2000-05-15,2000,"G.1.","G.3","1.5",7166
"SU",2000-05-15,2000,"L3","K.9","2.9",4685
"SU",2000-05-15,2000,"0.19","0.5","18.9",4724
"SU",2000-05-15,2000,"N6","M.8","6.0",4727
"SU",2000-05-15,2000,"T.7.","T.5","7.5",4742
"SU",2000-05-15,2000,"T6.","T.0","6.8",4742
"SU",2000-05-15,2000,"A.15.","A.5","15.6",4750
"SU",2000-05-15,2000,"Q.6","Q.8","6.0",4770
"SU",2000-05-15,2000,"T4","T.0","4.0",4771
"SU",2000-05-15,2000,"G4","G.0","4.0",4787
"SU",2000-05-15,2000,"C3","C.0","3.0",4793
"SU",2000-05-15,2000,"-117","-0.9","17.0",4821
"SU",2000-05-15,2000,"G.12.","G.6","12.3",4834
"SU",2000-05-15,2000,"G11","G.2","11.2",4834
"SU",2000-05-15,2000,"J.10.","J.7","10.9",4835
"SU",2000-05-15,2000,"L.1","L.4","1.0",4837
"SU",2000-05-15,2000,"G.16","G.5","16.0",4852
"SU",2000-05-15,2000,"N.11","N.6","11.2",4853
"SU",2000-05-15,2000,"F12","F.0","12.1",4856
"SU",2000-05-15,2000,"O16","O.2","15.9",4857
"SU",2000-05-15,2000,"-31","-3.0","1.0",4864
"SU",2000-05-15,2000,"R.2","R.5","2.0",4871
"SU",2000-05-15,2000,"A8","A.0","8.0",4876
"SU",2000-05-15,2000,"B.8.","B.4","8.6",4876
"SU",2000-05-15,2000,"B.3","B.3","3.0",4878
"SU",2000-05-15,2000,"C.4","C.4","4.0",4878
"SU",2000-05-15,2000,"J11","J.2","11.2",4891
"SU",2000-05-15,2000,"N11","N.0","11.0",4893
"SU",2000-05-15,2000,"B.12","B.5","12.3",4894
"SU",2000-05-15,2000,"B.15","B.5","15.0",4896
"SU",2000-05-15,2000,"F.16","F.3","16.0",4899
"SU",2000-05-15,2000,"S.2","S.6","2.1",4901
"SU",2000-05-15,2000,"D5.","D.4","5.4",4902
"SU",2000-05-15,2000,"C.5","C.5","5.2",4902
"SU",2000-05-15,2000,"-1.2.","-1.7","2.3",4903
"SU",2000-05-15,2000,"E3.","E.1","3.4",4907
"SU",2000-05-15,2000,"P5","P.3","5.0",4910
"SU",2000-05-15,2000,"K6.","K.0","6.5",4912
"SU",2000-05-15,2000,"-1.4.","-1.3","4.5",4918
"SU",2000-05-15,2000,"A3","A.3","3.0",4919
"SU",2000-05-15,2000,"A3","A.3","3.0",4919
"SU",2000-05-15,2000,"J.2.","J.4","2.6",4925
"SU",2000-05-15,2000,"R11","R.5","10.9",4954
"SU",2000-05-15,2000,"T3","T.1","3.0",4992
"SU",2000-05-15,2000,"U2","U.2","2.3",4992
"SU",2000-05-15,2000,"-219","-3.0","19.0",5001
"SU",2000-05-15,2000,"G9.","G.0","9.3",5043
"SU",2000-05-15,2000,"N2","N.0","2.0",5049
"SU",2000-05-15,2000,"M7","M.0","7.0",5110
"SU",2000-05-15,2000,"B6","A.8","5.7",5125
"SU",2000-05-15,2000,"-36","-3.0","6.0",5130
"SU",2000-05-15,2000,"L10","K.9","10.0",5136
"SU",2000-05-15,2000,"T.4","T.6","4.2",5138
"SU",2000-05-15,2000,"U.4","U.3","4.0",5146
"SU",2000-05-15,2000,"E9","E.0","9.0",5163
"SU",2000-05-15,2000,"E.4.","E.4","4.5",5168
"SU",2000-05-15,2000,"0.3","0.5","3.0",5195
"SU",2000-05-15,2000,"D7.","D.0","7.7",5199
"SU",2000-05-15,2000,"F7","F.0","7.0",5228
"SU",2000-05-15,2000,"O5","O.0","5.0",5230
"SU",2000-05-15,2000,"02","0.6","1.3",5239
"SU",2000-05-15,2000,"Q4","Q.0","4.0",5247
"SU",2000-05-15,2000,"N7.","M.9","7.5",5250
"SU",2000-05-15,2000,"E.6","E.3","6.2",5252
"SU",2000-05-15,2000,"E7.","D.9","7.0",5252
"SU",2000-05-15,2000,"B.4.","B.4","4.7",5253
"SU",2000-05-15,2000,"D15","D.1","14.8",5264
"SU",2000-05-15,2000,"J.4","J.5","4.2",5285
"SU",2000-05-15,2000,"S4","S.0","4.0",5347
"SU",2000-05-15,2000,"O11","O.0","11.0",5350
"SU",2000-05-15,2000,"M2","M.1","2.0",5361
"SU",2000-05-15,2000,"-3.3","-3.3","3.2",5365
"SU",2000-05-15,2000,"B1.","B.0","1.5",5378
"SU",2000-05-15,2000,"G8","F.9","8.1",5411
"SU",2000-05-15,2000,"S5","R.8","5.2",5454
"SU",2000-05-15,2000,"D9.","D.1","9.4",5463
"SU",2000-05-15,2000,"C12","C.2","11.9",5472
"SU",2000-05-15,2000,"0.17.","0.7","17.7",5482
"SU",2000-05-15,2000,"K1.","K.0","1.7",5483
"SU",2000-05-15,2000,"K.12","K.3","11.8",5485
"SU",2000-05-15,2000,"L.12","L.5","12.0",5485
"SU",2000-05-15,2000,"N9","N.0","9.0",5499
"SU",2000-05-15,2000,"P8.","P.0","8.5",5500
"SU",2000-05-15,2000,"Q9","Q.0","8.9",5503
"SU",2000-05-15,2000,"U.2.","U.4","2.6",5517
"SU",2000-05-15,2000,"I14.","I.0","14.5",5540
"SU",2000-05-15,2000,"R4","R.0","4.0",5562
"SU",2000-05-15,2000,"J9","J.1","9.2",5563
"SU",2000-05-15,2000,"S1","S.3","1.1",5572
"SU",2000-05-15,2000,"Q7","Q.3","7.0",5573
"SU",2000-05-15,2000,"H.9","H.6","8.8",5580
"SU",2000-05-15,2000,"G.1","G.5","1.2",5582
"SU",2000-05-15,2000,"B.10.","B.6","10.7",5586
"SU",2000-05-15,2000,"T11","S.7","11.1",5666
"SU",2000-05-15,2000,"D.2.","D.5","2.4",5682
"SU",2000-05-15,2000,"H.10.","H.5","10.5",5696
"SU",2000-05-15,2000,"M.8","M.7","8.0",5725
"SU",2000-05-15,2000,"-1.16","-1.5","16.0",5749
"SU",2000-05-15,2000,"D.17.","D.4","17.1",5757
"SU",2000-05-15,2000,"C9.","C.1","9.4",5796
"SU",2000-05-15,2000,"-0.5.","-0.5","5.5",5803
"SU",2000-05-15,2000,"P3","O.9","3.0",5807
"SU",2000-05-15,2000,"C18","B.8","18.1",5820
"SU",2000-05-15,2000,"B.20","B.4","20.2",5856
"SU",2000-05-15,2000,"E.1.","E.3","1.5",5857
"SU",2000-05-15,2000,"D9","D.0","9.0",5859
"SU",2000-05-15,2000,"K.15","K.4","15.0",5892
"SU",2000-05-15,2000,"-2.7.","0.0","0.0",5893
"SU",2000-05-15,2000,"-27.","-1.4","6.5",5893
"SU",2000-05-15,2000,"H.12","H.5","12.0",5898
"SU",2000-05-15,2000,"F.1","F.5","1.2",5959
"SU",2000-05-15,2000,"L.8.","L.5","8.5",5995
"SU",2000-05-15,2000,"G5.","G.2","5.5",6050
"SU",2000-05-15,2000,"B.1","B.5","1.2",6056
"SU",2000-05-15,2000,"I16","I.0","16.0",6058
"SU",2000-05-15,2000,"R1","R.0","1.0",6063
"SU",2000-05-15,2000,"L10.","L.0","10.5",6069
"SU",2000-05-15,2000,"K.10.","K.7","10.8",6069
"SU",2000-05-15,2000,"B.6","B.8","6.1",6166
"SU",2000-05-15,2000,"-2.16","-2.4","16.7",6342
"SU",2000-05-15,2000,"M4.","M.0","4.5",6495
"SU",2000-05-15,2000,"-3.6","-3.6","6.0",6502
"SU",2000-05-15,2000,"O.4","O.6","4.0",6834
"KL",2001-05-15,2001,"A8","A.0","8.0",4950
"KL",2001-05-15,2001,"-0.7.","-0.6","7.5",4952
"KL",2001-05-15,2001,"I.2","I.5","1.8",4974
"KL",2001-05-15,2001,"D.8.","D.7","8.4",4976
"KL",2001-05-15,2001,"D7","D.0","7.0",4996
"KL",2001-05-15,2001,"I.1","I.5","1.0",5020
"KL",2001-05-15,2001,"-110","-1.1","10.2",5050
"KL",2001-05-15,2001,"F9","F.0","9.0",5102
"KL",2001-05-15,2001,"-610","-6.2","9.8",5118
"KL",2001-05-15,2001,"J.19","J.7","19.0",5131
"KL",2001-05-15,2001,"E1","E.0","1.3",5133
"KL",2001-05-15,2001,"-612","-6.5","12.0",5135
"KL",2001-05-15,2001,"-711","-7.0","11.0",5135
"KL",2001-05-15,2001,"-312.","-3.0","12.5",5137
"KL",2001-05-15,2001,"J0.","J.0","0.5",5152
"KL",2001-05-15,2001,"F1","F.0","0.7",5153
"KL",2001-05-15,2001,"J.9","J.2","9.0",5159
"KL",2001-05-15,2001,"I10.","H.6","10.3",5166
"KL",2001-05-15,2001,"-2.4.","-2.6","4.5",5175
"KL",2001-05-15,2001,"-14","-1.0","4.0",5176
"KL",2001-05-15,2001,"-414","-4.4","14.0",5186
"KL",2001-05-15,2001,"J10.","I.7","10.5",5187
"KL",2001-05-15,2001,"A10.","A.1","10.5",5194
"KL",2001-05-15,2001,"A5.","A.0","5.5",5196
"KL",2001-05-15,2001,"B9.","B.0","9.5",5231
"KL",2001-05-15,2001,"O1","O.0","1.0",5241
"KL",2001-05-15,2001,"H.3.","H.7","3.4",5251
"KL",2001-05-15,2001,"K7.","K.0","7.5",5267
"KL",2001-05-15,2001,"C12","C.2","12.0",5317
"KL",2001-05-15,2001,"-5.11","-5.5","11.5",5339
"KL",2001-05-15,2001,"G.10.","G.1","10.5",5348
"KL",2001-05-15,2001,"0.2.","0.4","2.6",5360
"KL",2001-05-15,2001,"A.3.","A.3","3.5",5360
"KL",2001-05-15,2001,"0.12","0.4","12.0",5362
"KL",2001-05-15,2001,"-0.12","-0.3","12.0",5362
"KL",2001-05-15,2001,"-015","-0.2","15.0",5364
"KL",2001-05-15,2001,"-114.","-1.0","14.5",5364
"KL",2001-05-15,2001,"015","0.0","15.0",5364
"KL",2001-05-15,2001,"L.1","L.5","0.9",5414
"KL",2001-05-15,2001,"D0.","D.2","0.5",5418
"KL",2001-05-15,2001,"D15","C.7","14.8",5422
"KL",2001-05-15,2001,"F.0.","F.8","0.7",5461
"KL",2001-05-15,2001,"H9","G.8","9.0",5496
"KL",2001-05-15,2001,"J.6.","J.3","6.5",5501
"KL",2001-05-15,2001,"F15","F.0","15.0",5513
"KL",2001-05-15,2001,"E11","D.9","10.9",5515
"KL",2001-05-15,2001,"-59","-5.0","9.0",5516
"KL",2001-05-15,2001,"-1.8.","-1.5","8.5",5518
"KL",2001-05-15,2001,"H1","H.0","0.8",5526
"KL",2001-05-15,2001,"B.13.","B.3","13.7",5544
"KL",2001-05-15,2001,"F5","F.0","5.0",5561
"KL",2001-05-15,2001,"04.","0.0","4.7",5575
"KL",2001-05-15,2001,"-310","-3.0","10.0",5587
"KL",2001-05-15,2001,"I.20.","I.6","20.3",5602
"KL",2001-05-15,2001,"O6","O.5","6.4",5627
"KL",2001-05-15,2001,"-27","-2.0","6.7",5674
"KL",2001-05-15,2001,"I5","I.2","4.9",5715
"KL",2001-05-15,2001,"F6.","F.0","6.5",5717
"KL",2001-05-15,2001,"C.17","C.6","16.9",5748
"KL",2001-05-15,2001,"F17","F.0","17.0",5754
"KL",2001-05-15,2001,"C.9.","C.5","9.5",5755
"KL",2001-05-15,2001,"F3","E.7","2.8",5763
"KL",2001-05-15,2001,"-79","-7.0","9.0",5764
"KL",2001-05-15,2001,"-53.","-5.0","3.5",5776
"KL",2001-05-15,2001,"-63","-6.0","3.0",5776
"KL",2001-05-15,2001,"-3.5.","-3.5","6.0",5808
"KL",2001-05-15,2001,"N9","M.5","7.8",5824
"KL",2001-05-15,2001,"K6","K.0","6.2",5851
"KL",2001-05-15,2001,"I11","H.8","10.9",5852
"KL",2001-05-15,2001,"C2.","C.0","2.5",5866
"KL",2001-05-15,2001,"-512","-5.0","12.0",5879
"KL",2001-05-15,2001,"-410","-4.5","10.5",5879
"KL",2001-05-15,2001,"G3.","G.0","3.5",5882
"KL",2001-05-15,2001,"H6","H.3","6.2",5895
"KL",2001-05-15,2001,"E4","E.0","3.5",5940
"KL",2001-05-15,2001,"F18.","F.0","18.6",5941
"KL",2001-05-15,2001,"B.7.","B.7","7.2",6035
"KL",2001-05-15,2001,"N0.","N.3","0.6",6041
"KL",2001-05-15,2001,"J14","J.0","14.0",6071
"KL",2001-05-15,2001,"-38","-3.0","8.0",6072
"KL",2001-05-15,2001,"-712","-7.0","12.0",6532
"KL",2001-05-15,2001,"B.5.","B.4","5.5",6770
"KL",2001-05-15,2001,"C5","C.0","5.0",6770
"KL",2001-05-15,2001,"G.1.","G.3","1.5",7166
"SU",2001-05-15,2001,"-1.4.","-1.3","4.5",4918
"SU",2001-05-15,2001,"R11","R.5","10.9",4954
"SU",2001-05-15,2001,"S.2","S.6","2.1",4992
"SU",2001-05-15,2001,"T3","T.1","3.0",4992
"SU",2001-05-15,2001,"-219","-3.0","19.0",5001
"SU",2001-05-15,2001,"G9.","G.0","9.3",5043
"SU",2001-05-15,2001,"N2","N.0","2.0",5049
"SU",2001-05-15,2001,"O16","O.2","15.9",5083
"SU",2001-05-15,2001,"B6","A.8","5.7",5125
"SU",2001-05-15,2001,"T11","S.7","11.1",5136
"SU",2001-05-15,2001,"T.4","T.6","4.2",5138
"SU",2001-05-15,2001,"N5.","N.0","5.5",5145
"SU",2001-05-15,2001,"P6","P.1","6.0",5145
"SU",2001-05-15,2001,"P5","P.3","5.0",5146
"SU",2001-05-15,2001,"-1.17","-1.5","16.8",5155
"SU",2001-05-15,2001,"E9","E.0","9.0",5163
"SU",2001-05-15,2001,"E.4.","E.4","4.5",5168
"SU",2001-05-15,2001,"D5.","D.4","5.4",5190
"SU",2001-05-15,2001,"0.3","0.5","3.0",5195
"SU",2001-05-15,2001,"F7","F.0","7.0",5228
"SU",2001-05-15,2001,"O6","O.2","5.7",5230
"SU",2001-05-15,2001,"-31","-3.0","1.0",5239
"SU",2001-05-15,2001,"R.2","R.5","2.0",5247
"SU",2001-05-15,2001,"N7.","M.9","7.5",5250
"SU",2001-05-15,2001,"E.6","E.3","6.2",5252
"SU",2001-05-15,2001,"D15","D.1","14.8",5264
"SU",2001-05-15,2001,"J.2.","J.4","2.6",5265
"SU",2001-05-15,2001,"J.4","J.5","4.2",5285
"SU",2001-05-15,2001,"S4","S.0","4.0",5347
"SU",2001-05-15,2001,"O.10.","O.8","10.7",5350
"SU",2001-05-15,2001,"T6","T.1","6.0",5351
"SU",2001-05-15,2001,"M2","M.1","2.0",5361
"SU",2001-05-15,2001,"-3.3","-3.3","3.2",5365
"SU",2001-05-15,2001,"B1.","B.0","1.5",5378
"SU",2001-05-15,2001,"G8","F.9","8.1",5411
"SU",2001-05-15,2001,"S5","R.8","5.2",5454
"SU",2001-05-15,2001,"C12","C.2","11.9",5472
"SU",2001-05-15,2001,"-2.19","-2.5","19.0",5473
"SU",2001-05-15,2001,"0.17.","0.7","17.7",5482
"SU",2001-05-15,2001,"K.1","K.3","1.0",5483
"SU",2001-05-15,2001,"L.12","L.5","12.0",5485
"SU",2001-05-15,2001,"N.11","N.6","11.2",5499
"SU",2001-05-15,2001,"P8.","P.0","8.5",5500
"SU",2001-05-15,2001,"Q9","Q.0","8.9",5503
"SU",2001-05-15,2001,"T.7.","T.5","7.5",5507
"SU",2001-05-15,2001,"U.2.","U.4","2.6",5517
"SU",2001-05-15,2001,"H.14","H.6","14.0",5540
"SU",2001-05-15,2001,"Q.6","Q.8","6.0",5562
"SU",2001-05-15,2001,"J9","J.1","9.2",5563
"SU",2001-05-15,2001,"L3","K.9","2.9",5564
"SU",2001-05-15,2001,"H.9","H.6","8.8",5580
"SU",2001-05-15,2001,"G.1","G.5","1.2",5582
"SU",2001-05-15,2001,"B.10.","B.6","10.7",5586
"SU",2001-05-15,2001,"D.2.","D.5","2.4",5682
"SU",2001-05-15,2001,"H.10.","H.5","10.5",5696
"SU",2001-05-15,2001,"A8","A.0","8.0",5724
"SU",2001-05-15,2001,"M.8","M.7","8.0",5725
"SU",2001-05-15,2001,"B15.","B.0","15.5",5749
"SU",2001-05-15,2001,"D.17.","D.4","17.1",5757
"SU",2001-05-15,2001,"C9.","C.1","9.4",5796
"SU",2001-05-15,2001,"A3","A.3","3.0",5803
"SU",2001-05-15,2001,"P3","O.9","3.0",5807
"SU",2001-05-15,2001,"C18","B.8","18.1",5820
"SU",2001-05-15,2001,"A19","A.2","19.0",5856
"SU",2001-05-15,2001,"E.1.","E.3","1.5",5857
"SU",2001-05-15,2001,"D9","D.0","9.0",5859
"SU",2001-05-15,2001,"-27.","-1.4","6.5",5893
"SU",2001-05-15,2001,"H.12","H.5","12.0",5898
"SU",2001-05-15,2001,"J.12","J.4","12.1",5898
"SU",2001-05-15,2001,"G3","G.0","2.8",5959
"SU",2001-05-15,2001,"J.5.","J.3","5.8",5995
"SU",2001-05-15,2001,"G5.","G.2","5.5",6050
"SU",2001-05-15,2001,"B.1","B.5","1.2",6056
"SU",2001-05-15,2001,"Q.1","Q.5","1.6",6063
"SU",2001-05-15,2001,"L10.","L.0","10.5",6069
