"year","date","repro_stage","squirrel_id","sex","grid","locx_feed","locy_feed","detail","food_type","locx_census","locy_census","locx_census_numeric","locx_feed_numeric","buffer_radius","midden_radius","distance_to_midden","within_territory","within_midden","food_group","midden_status","cone_index_previous_scaled"
2002,"2002-06-16","lactation",5454,"F","SU","19.0",6,2,"capital","S.2",5.7,19.2,19,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE,"cone",1,-0.192125953528489
2002,"2002-06-17","lactation",5763,"F","KL","6.1",2.9,3,"income","E.7",2.8,5.7,6.1,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-17","lactation",5454,"F","SU","19.0",5,3,"income","S.2",5.7,19.2,19,1.73333333333333,0.333333333333333,21.8403296678416,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-17","lactation",5564,"F","SU","12.0",3.6,3,"income","K.9",2.9,11.9,12,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-18","lactation",5564,"F","SU","11.1",3.2,3,"income","K.9",2.9,11.9,11.1,1.73333333333333,0.333333333333333,25.6320112359526,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-18","lactation",5564,"F","SU","11.2",3.8,3,"income","K.9",2.9,11.9,11.2,1.73333333333333,0.333333333333333,34.2052627529742,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-18","lactation",5724,"F","SU","2.0",1.5,3,"income","B.3",9.5,2.3,2,1.73333333333333,0.333333333333333,240.168690715505,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",5461,"F","KL","9.0",1.9,19,"income","I.1",2.6,9.1,9,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",5461,"F","KL","10.0",2.1,19,"income","I.1",2.6,9.1,10,1.73333333333333,0.333333333333333,30.886890422961,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",5518,"F","KL","-1.1",7.6,3,"income","-0.6",7.5,-0.6,-1.1,1.73333333333333,0.333333333333333,15.2970585407784,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",5518,"F","KL","-0.9",6.7,3,"income","-0.6",7.5,-0.6,-0.9,1.73333333333333,0.333333333333333,25.6320112359526,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",5587,"F","KL","-3.2",10.2,3,"income","-2.4",9.7,-2.4,-3.2,1.73333333333333,0.333333333333333,28.3019433961698,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",5715,"F","KL","9.1",5.2,3,"income","H.0",4.5,8,9.1,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",5755,"F","KL","3.2",9.3,3,"income","C.5",9.5,3.5,3.2,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-19","lactation",5808,"F","KL","-2.3",5.5,3,"income","-3.5",6,-3.5,-2.3,1.73333333333333,0.333333333333333,39,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",5562,"F","SU","17.2",6.1,13,"income","Q.8",6,17.8,17.2,1.73333333333333,0.333333333333333,18.2482875908947,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",6348,"F","SU","10.0",6.3,3,"income","I.1",6.4,9.1,10,1.73333333333333,0.333333333333333,27.1661554144123,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",6348,"F","SU","8.4",4.7,3,"income","I.1",6.4,9.1,8.4,1.73333333333333,0.333333333333333,55.1543289325507,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",6348,"F","SU","10.0",6.3,3,"income","I.1",6.4,9.1,10,1.73333333333333,0.333333333333333,27.1661554144123,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",6348,"F","SU","8.8",4.7,13,"income","I.1",6.4,9.1,8.8,1.73333333333333,0.333333333333333,51.7880295048962,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",6348,"F","SU","10.0",6.3,3,"income","I.1",6.4,9.1,10,1.73333333333333,0.333333333333333,27.1661554144123,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",6348,"F","SU","8.4",4.8,3,"income","I.1",6.4,9.1,8.4,1.73333333333333,0.333333333333333,52.3927475897189,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",6348,"F","SU","10.0",6.2,3,"income","I.1",6.4,9.1,10,1.73333333333333,0.333333333333333,27.6586333718787,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",6348,"F","SU","10.0",6.2,3,"income","I.1",6.4,9.1,10,1.73333333333333,0.333333333333333,27.6586333718787,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",6348,"F","SU","8.4",4.7,3,"income","I.1",6.4,9.1,8.4,1.73333333333333,0.333333333333333,55.1543289325507,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",6348,"F","SU","10.0",6.2,3,"income","I.1",6.4,9.1,10,1.73333333333333,0.333333333333333,27.6586333718787,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-19","lactation",6348,"F","SU","10.0",6.2,3,"income","I.1",6.4,9.1,10,1.73333333333333,0.333333333333333,27.6586333718787,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-20","lactation",5461,"F","KL","9.5",1.5,19,"income","I.1",2.6,9.1,9.5,1.73333333333333,0.333333333333333,35.1140997321589,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-20","lactation",5518,"F","KL","-0.2",7.1,2,"capital","-0.6",7.5,-0.6,-0.2,1.73333333333333,0.333333333333333,16.9705627484771,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-20","lactation",5587,"F","KL","-3.0",10.4,2,"capital","-2.4",9.7,-2.4,-3,1.73333333333333,0.333333333333333,27.6586333718787,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-20","lactation",5587,"F","KL","-1.9",10.6,2,"capital","-2.4",9.7,-2.4,-1.9,1.73333333333333,0.333333333333333,30.886890422961,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-20","lactation",5587,"F","KL","-1.5",10.2,2,"capital","-2.4",9.7,-2.4,-1.5,1.73333333333333,0.333333333333333,30.886890422961,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-20","lactation",5715,"F","KL","9.4",5.4,3,"income","H.0",4.5,8,9.4,1.73333333333333,0.333333333333333,49.9299509312797,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-20","lactation",5715,"F","KL","9.3",4.5,3,"income","H.0",4.5,8,9.3,1.73333333333333,0.333333333333333,39,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-20","lactation",6072,"F","KL","0.7",10.4,2,"capital","-1.1",10.2,-1.1,0.7,1.73333333333333,0.333333333333333,54.3323108288245,FALSE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-20","lactation",5586,"F","SU","2.7",10.6,3,"income","B.6",10.7,2.6,2.7,1.73333333333333,0.333333333333333,4.24264068711928,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5454,"F","SU","19.2",5.9,19,"income","S.2",5.7,19.2,19.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5454,"F","SU","19.2",5.9,19,"income","S.2",5.7,19.2,19.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5454,"F","SU","19.2",5.9,19,"income","S.2",5.7,19.2,19.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5454,"F","SU","19.2",5.9,19,"income","S.2",5.7,19.2,19.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5454,"F","SU","19.2",5.9,19,"income","S.2",5.7,19.2,19.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5454,"F","SU","19.2",5.9,19,"income","S.2",5.7,19.2,19.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5454,"F","SU","19.2",5.9,19,"income","S.2",5.7,19.2,19.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5454,"F","SU","19.2",5.9,19,"income","S.2",5.7,19.2,19.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5454,"F","SU","19.2",5.9,19,"income","S.2",5.7,19.2,19.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5454,"F","SU","19.2",5.9,19,"income","S.2",5.7,19.2,19.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5454,"F","SU","19.2",5.9,19,"income","S.2",5.7,19.2,19.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5454,"F","SU","19.2",5.9,19,"income","S.2",5.7,19.2,19.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5454,"F","SU","19.2",5.9,19,"income","S.2",5.7,19.2,19.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5454,"F","SU","19.2",5.9,19,"income","S.2",5.7,19.2,19.2,1.73333333333333,0.333333333333333,6,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5463,"F","SU","4.0",10.1,3,"income","D.9",10.5,4.9,4,1.73333333333333,0.333333333333333,29.5465734053883,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-21","lactation",5562,"F","SU","17.0",6,13,"income","Q.8",6,17.8,17,1.73333333333333,0.333333333333333,24,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-21","lactation",5586,"F","SU","2.6",10.9,3,"income","B.6",10.7,2.6,2.6,1.73333333333333,0.333333333333333,6.00000000000003,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",5586,"F","SU","2.5",10.7,3,"income","B.6",10.7,2.6,2.5,1.73333333333333,0.333333333333333,3,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-21","lactation",6348,"F","SU","8.2",5.7,13,"income","I.1",6.4,9.1,8.2,1.73333333333333,0.333333333333333,34.2052627529741,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-23","lactation",6236,"F","KL","-0.2",10,13,"income","A.1",10.5,1.1,-0.2,1.73333333333333,0.333333333333333,41.7851648315524,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-23","lactation",5749,"F","SU","2.9",16,3,"income","B.0",15.5,2,2.9,1.73333333333333,0.333333333333333,30.886890422961,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-24","lactation",5586,"F","SU","2.6",10.7,3,"income","B.6",10.7,2.6,2.6,1.73333333333333,0.333333333333333,0,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-24","lactation",5725,"F","SU","12.1",8.2,2,"capital","M.7",8,13.7,12.1,1.73333333333333,0.333333333333333,48.3735464897913,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-25","lactation",6508,"F","SU","7.1",14.9,2,"capital","G.5",14.5,7.5,7.1,1.73333333333333,0.333333333333333,16.9705627484772,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-26","lactation",5587,"F","KL","-2.9",10.4,19,"income","-2.4",9.7,-2.4,-2.9,1.73333333333333,0.333333333333333,25.8069758011279,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-26","lactation",5763,"F","KL","6.1",2.5,19,"income","E.7",2.8,5.7,6.1,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-26","lactation",6071,"F","KL","10.5",13.6,5,"income","J.0",14,10,10.5,1.73333333333333,0.333333333333333,19.2093727122986,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-26","lactation",5463,"F","SU","4.0",10.1,3,"income","D.9",10.5,4.9,4,1.73333333333333,0.333333333333333,29.5465734053883,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-26","lactation",5463,"F","SU","4.0",10.1,3,"income","D.9",10.5,4.9,4,1.73333333333333,0.333333333333333,29.5465734053883,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-26","lactation",5463,"F","SU","4.0",10.1,3,"income","D.9",10.5,4.9,4,1.73333333333333,0.333333333333333,29.5465734053883,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-26","lactation",5463,"F","SU","4.0",10.1,3,"income","D.9",10.5,4.9,4,1.73333333333333,0.333333333333333,29.5465734053883,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-26","lactation",5463,"F","SU","4.0",10.1,3,"income","D.9",10.5,4.9,4,1.73333333333333,0.333333333333333,29.5465734053883,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-26","lactation",5463,"F","SU","3.9",10.7,3,"income","D.9",10.5,4.9,3.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-26","lactation",5463,"F","SU","4.0",10.1,3,"income","D.9",10.5,4.9,4,1.73333333333333,0.333333333333333,29.5465734053883,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-26","lactation",5463,"F","SU","4.0",10.1,3,"income","D.9",10.5,4.9,4,1.73333333333333,0.333333333333333,29.5465734053883,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-26","lactation",6508,"F","SU","7.9",14.5,19,"income","G.5",14.5,7.5,7.9,1.73333333333333,0.333333333333333,12,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-26","lactation",6508,"F","SU","7.9",14.5,19,"income","G.5",14.5,7.5,7.9,1.73333333333333,0.333333333333333,12,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-26","lactation",6508,"F","SU","7.9",14.5,19,"income","G.5",14.5,7.5,7.9,1.73333333333333,0.333333333333333,12,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-26","lactation",6508,"F","SU","7.9",14.5,19,"income","G.5",14.5,7.5,7.9,1.73333333333333,0.333333333333333,12,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-26","lactation",6508,"F","SU","7.9",14.5,19,"income","G.5",14.5,7.5,7.9,1.73333333333333,0.333333333333333,12,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-27","lactation",5763,"F","KL","6.1",2.7,6,"income","E.7",2.8,5.7,6.1,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-27","lactation",5763,"F","KL","6.1",2.2,2,"capital","E.7",2.8,5.7,6.1,1.73333333333333,0.333333333333333,21.6333076527839,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-27","lactation",5454,"F","SU","19.5",7,13,"income","S.2",5.7,19.2,19.5,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5454,"F","SU","19.5",7,13,"income","S.2",5.7,19.2,19.5,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5454,"F","SU","19.5",7,13,"income","S.2",5.7,19.2,19.5,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5454,"F","SU","19.5",7,13,"income","S.2",5.7,19.2,19.5,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5454,"F","SU","19.5",7,13,"income","S.2",5.7,19.2,19.5,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5454,"F","SU","19.5",7,13,"income","S.2",5.7,19.2,19.5,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5454,"F","SU","19.5",7,13,"income","S.2",5.7,19.2,19.5,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5454,"F","SU","19.5",7,13,"income","S.2",5.7,19.2,19.5,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5454,"F","SU","19.5",7,13,"income","S.2",5.7,19.2,19.5,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5454,"F","SU","19.5",7,13,"income","S.2",5.7,19.2,19.5,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5454,"F","SU","19.5",7,13,"income","S.2",5.7,19.2,19.5,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5454,"F","SU","19.5",7,13,"income","S.2",5.7,19.2,19.5,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5454,"F","SU","19.5",7,13,"income","S.2",5.7,19.2,19.5,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5.6,13,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.5",5,6,"income","Q.8",6,17.8,17.5,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-27","lactation",5562,"F","SU","17.9",4.8,2,"capital","Q.8",6,17.8,17.9,1.73333333333333,0.333333333333333,36.1247837363769,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-27","lactation",6348,"F","SU","9.3",6.1,3,"income","I.1",6.4,9.1,9.3,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-27","lactation",6348,"F","SU","9.3",6.1,3,"income","I.1",6.4,9.1,9.3,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-27","lactation",6348,"F","SU","9.3",6.1,3,"income","I.1",6.4,9.1,9.3,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-27","lactation",6348,"F","SU","9.3",6.2,3,"income","I.1",6.4,9.1,9.3,1.73333333333333,0.333333333333333,8.4852813742386,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-27","lactation",6348,"F","SU","9.0",6.6,3,"income","I.1",6.4,9.1,9,1.73333333333333,0.333333333333333,6.70820393249935,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-27","lactation",6348,"F","SU","9.0",6.6,3,"income","I.1",6.4,9.1,9,1.73333333333333,0.333333333333333,6.70820393249935,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-27","lactation",6348,"F","SU","9.0",6.6,3,"income","I.1",6.4,9.1,9,1.73333333333333,0.333333333333333,6.70820393249935,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-27","lactation",6348,"F","SU","9.0",6.6,3,"income","I.1",6.4,9.1,9,1.73333333333333,0.333333333333333,6.70820393249935,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-27","lactation",6348,"F","SU","9.3",6.1,3,"income","I.1",6.4,9.1,9.3,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE,"other",1,-0.192125953528489
